date,action,symbol,shares,price,amount
2024-04-15,SELL,HPG,1786500,19.260000228881836,34356378.423284054
2024-04-15,SELL,LPB,2455200,14.079999923706055,34517361.98896408
2024-04-15,BUY,BSR,16028600,11.369999885559082,182518547.9359208
2024-04-15,BUY,VIB,12182200,14.960000038146973,182519081.03341115
2024-04-15,BUY,FPT,2261600,80.58000183105469,182513091.73932496
2024-04-15,BUY,BID,4485400,40.630001068115234,182515169.5011105
2024-04-16,SELL,VCB,638100,60.43000030517578,38502542.61994057
2024-04-16,SELL,VIB,12182200,14.989999771118164,182337258.44889814
2024-04-16,SELL,FPT,2261600,81.58999633789062,184247149.8141968
2024-04-16,SELL,BSR,16028600,11.550000190734863,184852637.55762702
2024-04-16,BUY,VPB,1185100,17.030000686645508,20212527.194464207
2024-04-16,BUY,LPB,1377600,14.649999618530273,20212112.233699035
2024-04-16,BUY,MSN,305300,66.0999984741211,20210600.028450392
2024-04-17,SELL,VPB,1185100,16.479999542236328,19501151.786318015
2024-04-17,SELL,BID,4485400,39.33000183105469,176146174.02769318
2024-04-17,SELL,MSN,305300,66.80000305175781,20363449.870304108
2024-04-17,BUY,VIB,3195200,14.720000267028809,47103894.87049027
2024-04-17,BUY,FPT,582600,80.72000122070312,47098013.92024842
2024-04-17,BUY,GVR,1680300,27.989999771118164,47102144.01033297
2024-04-19,SELL,VIB,3195200,14.449999809265137,46101383.43147812
2024-04-19,BUY,VIC,14931900,21.299999237060547,318526532.7957762
2024-04-19,BUY,VRE,14931900,21.299999237060547,318526532.7957762
2024-04-22,SELL,FPT,582600,79.63999938964844,46328666.24894257
2024-04-22,SELL,GVR,1680300,28.040000915527344,47044940.11805306
2024-04-22,SELL,LPB,1377600,15.289999961853027,21031908.69152756
2024-04-22,SELL,VRE,14931900,22.399999618530273,333972842.4724763
2024-04-22,BUY,MWG,1134400,47.529998779296875,53998907.66115723
2024-04-22,BUY,TCB,2575000,20.940000534057617,54001382.12726117
2024-04-22,BUY,VJC,521900,103.30000305175781,53993140.00010148
2024-04-23,SELL,TCB,2575000,21.3799991607666,54970917.59221554
2024-04-23,BUY,FPT,616400,81.08000183105469,50052679.6983551
2024-04-24,SELL,VIC,14931900,20.799999237060547,310117633.3449526
2024-04-24,SELL,MWG,1134400,51.150001525878906,57937524.8883606
2024-04-24,BUY,GAS,2593300,63.970001220703125,166142244.27189788
2024-04-24,BUY,HDB,11995600,13.829999923706055,166147995.80543557
2024-04-25,SELL,GAS,2593300,63.45000076293945,164298069.6480631
2024-04-25,SELL,HDB,11995600,13.899999618530273,166488727.1709057
2024-04-25,BUY,MWG,1398600,52.619998931884766,73704722.00189324
2024-04-25,BUY,LPB,4699700,15.65999984741211,73707697.23480701
2024-04-26,SELL,FPT,616400,88.94999694824219,54746534.951718144
2024-04-26,SELL,MWG,1398600,53.689998626708984,74978195.83119622
2024-04-26,BUY,VCB,2427900,60.560001373291016,147254177.77521458
2024-04-26,BUY,PLX,4423400,33.2400016784668,147254374.15966684
