date,nav,returns
2024-10-28,1049820153.115577,0.0020636220439069763
2024-10-29,1050210005.5564566,0.0003713516450627452
2024-10-30,1048019141.2716146,-0.002086120179059958
2024-10-31,1051193939.1393294,0.00302933194890187
2024-11-01,1044643879.0576835,-0.006231067206312946
2024-11-04,1034456443.443327,-0.009752065578124136
2024-11-05,1034517938.1352133,5.944638102084454e-05
2024-11-06,1039019672.693417,0.004351528757750023
2024-11-07,1037674796.4746562,-0.0012943703128107664
2024-11-08,1032578503.0559996,-0.004911262599776367
2024-11-11,1035943931.4083447,0.003259246965131357
2024-11-12,1034387271.3782663,-0.0015026489203543436
2024-11-13,1033317692.0415487,-0.0010340221368854152
2024-11-14,1024193112.2889655,-0.008830372133235787
2024-11-15,1017157930.7830085,-0.006868999040848922
2024-11-18,1015457924.3306751,-0.0016713298897691464
2024-11-19,1007031978.1165168,-0.008297681284738734
2024-11-20,1010263055.4140562,0.003208515089642372
2024-11-21,1013086147.673209,0.0027944130432402403
2024-11-22,1011015544.61822,-0.0020438568425248382
2024-11-25,1011162445.0670114,0.00014529989135514398
2024-11-26,1012238013.2577243,0.0010636947564262034
2024-11-27,1012261045.0524454,2.2753339055991972e-05
2024-11-28,1010028363.5439042,-0.0022056380806647624
2024-11-29,1012975913.7365465,0.0029182845740096663
2024-12-02,1017033053.2517254,0.00400516879045365
2024-12-03,1015184422.7070735,-0.0018176700734960916
2024-12-04,1016911277.9328368,0.0017010261260299586
2024-12-05,1021878689.6826422,0.004884803480499356
2024-12-06,1025629117.6014528,0.0036701302773769484
2024-12-09,1026480315.0223718,0.0008299271211309467
2024-12-10,1026343166.5362656,-0.00013361043957593743
2024-12-11,1022915126.4522817,-0.0033400525241016332
2024-12-12,1021058951.9940302,-0.0018145928340009831
2024-12-13,1019899888.6696372,-0.0011351580847800413
2024-12-16,1019044652.9918482,-0.0008385486529511876
2024-12-17,1018048762.6599404,-0.0009772784038304394
2024-12-18,1020244868.6926109,0.0021571717517072653
2024-12-19,1017021007.7461165,-0.0031598894004980504
2024-12-20,1017681640.3570502,0.0006495761699139013
2024-12-23,1023476294.8376796,0.005693975650967298
2024-12-24,1023401252.5541363,-7.332097863121945e-05
2024-12-25,1025625483.447207,0.0021733712827882723
2024-12-26,1024639056.3331474,-0.0009617810106903324
2024-12-27,1031387593.1855984,0.006586257678486085
2024-12-30,1031807405.9211966,0.0004070368291919646
2024-12-31,1022738317.5293207,-0.008789516667385255
2025-01-02,1022750085.699702,1.1506531220728533e-05
2025-01-03,1014611919.1650783,-0.00795714089728583
2025-01-06,1005133716.4653949,-0.009341702497919657
2025-01-07,1005873308.1423204,0.0007358142153726099
2025-01-08,1004758591.9703757,-0.0011082073288170013
2025-01-09,998097773.6690915,-0.006629272299351063
2025-01-10,988378893.5867808,-0.009737402826361596
2025-01-13,991070120.2028711,0.002722869370797687
2025-01-14,984402885.1870265,-0.006727309077262711
2025-01-15,986729835.842169,0.002363819418002233
2025-01-16,989996183.8006308,0.0033102758625656037
2025-01-17,991911097.0432088,0.001934263256679003
2025-01-20,989608461.9402366,-0.002321412785718624
2025-01-21,989588977.0318253,-1.968951273223496e-05
2025-01-22,986742555.8744684,-0.0028763670811031705
2025-01-23,992287340.3659708,0.005619281806072074
2025-01-24,991836594.0660927,-0.0004542497737720641
2025-02-03,985549026.91295,-0.006339317575858372
2025-02-04,987290455.0259781,0.0017669624396898787
2025-02-05,986116037.6102002,-0.0011895358754856478
2025-02-06,986465401.5975939,0.0003542828369775819
2025-02-07,985167214.902059,-0.0013159982027068917
2025-02-10,981670802.881937,-0.003549054381057015
2025-02-11,985290669.5253903,0.0036874547280272285
2025-02-12,984526853.4941474,-0.0007752189834607792
2025-02-13,986165524.5019236,0.0016644248980719478
2025-02-14,988134620.4662763,0.001996719531791813
2025-02-17,987856732.4034078,-0.00028122490307780357
2025-02-18,988960035.3413645,0.0011168653325592803
2025-02-19,990594049.8286526,0.0016522553277131813
2025-02-20,990811652.6383157,0.00021966900538195056
2025-02-21,990726472.5477829,-8.59700128738039e-05
2025-02-24,991003711.8713219,0.0002798343753005472
2025-02-25,989761772.935689,-0.0012532132026910059
2025-02-26,988645030.5225588,-0.0011282941447797734
2025-02-27,988403452.1407636,-0.0002443530026823293
2025-02-28,987065916.3323985,-0.0013532285884556572
2025-03-03,991806132.9064462,0.0048023303161564
2025-03-04,994390423.8514236,0.0026056412228510073
2025-03-05,991768913.1598958,-0.0026362992127120233
2025-03-06,995521285.9293548,0.003783515211727595
