date,nav,ret
2023-01-03,998502254.5031062,
2023-01-04,995932552.0787708,-0.002573556957679801
2023-01-05,1011500314.0150717,0.015631341604215088
2023-01-06,1020674131.5260274,0.009069515237756898
2023-01-09,1017846521.6746866,-0.002770335569407756
2023-01-10,1018014383.3497353,0.00016491845427979435
2023-01-11,1021206073.6116054,0.0031352113625036093
2023-01-12,1020018472.285497,-0.0011629399362151904
2023-01-13,1023664323.0734057,0.0035742987867071196
2023-01-16,1025812564.4007103,0.002098579855606131
2023-01-17,1041307153.4964745,0.015104698103221459
2023-01-18,1044691879.3709226,0.003250458678866197
2023-01-19,1045885764.9535123,0.0011428112021973913
2023-01-27,1050379779.2792481,0.00429685007323477
2023-01-30,1036528402.5972896,-0.013187017643716548
2023-01-31,1051207696.8961133,0.014161979799145907
2023-02-01,1021833915.6503245,-0.02794289019431684
2023-02-02,1024938054.5714955,0.0030378115989577736
2023-02-03,1027054286.9749131,0.002064741760712918
2023-02-06,1024632982.487567,-0.002357523373450743
2023-02-07,1015408004.2831001,-0.009003202475554417
2023-02-08,1014255407.1211157,-0.001135107421964987
2023-02-09,1013377137.7536237,-0.0008659252505095472
2023-02-10,1004690589.1201398,-0.00857188139525189
2023-02-13,1001877031.1252644,-0.002800422364202082
2023-02-14,1001952543.0259202,7.537042801653016e-05
2023-02-15,1005081817.6661973,0.003123176503776026
2023-02-16,1009345403.7472721,0.004242028863854053
2023-02-17,1008078015.4469037,-0.0012556537094865483
2023-02-20,1023442388.0349798,0.01524125350681782
2023-02-21,1020620850.2638286,-0.002756909235085092
2023-02-22,1006129706.7014096,-0.014198361280462923
2023-02-23,1011217509.6339477,0.005056806193724839
2023-02-24,997834478.4796576,-0.013234572212989737
2023-02-27,980265510.9504108,-0.01760709607470734
2023-02-28,986064880.5907443,0.00591612127076746
2023-03-01,992324280.9667282,0.006347858542770535
2023-03-02,988597700.6351895,-0.0037554057710935673
2023-03-03,982524574.2641451,-0.0061431726648183416
2023-03-06,981636819.3186247,-0.0009035447751373216
2023-03-07,991252887.4411228,0.009795952976960232
2023-03-08,994554454.9612967,0.003330701541456982
2023-03-09,995617145.4695772,0.0010685091228330723
2023-03-10,992078480.1015744,-0.0035542430984690787
2023-03-13,987854486.6627164,-0.004257721060964448
2023-03-14,979111796.5454617,-0.008850180097668359
2023-03-15,996952356.5369372,0.018221167444229858
2023-03-16,991242563.6261303,-0.00572724751927034
2023-03-17,990332131.9219398,-0.0009184751922475254
2023-03-20,977762690.7210374,-0.012692147205714654
2023-03-21,990209535.0311477,0.012729923557352807
2023-03-22,993331775.9449015,0.0031531113398697297
2023-03-23,995674316.8055509,0.002358266308778001
2023-03-24,990602280.4211416,-0.005094071724860871
2023-03-27,994351294.8391116,0.003784580847498331
2023-03-28,991977886.9243532,-0.0023868907568952435
2023-03-29,991155655.521327,-0.0008288807783564112
2023-03-30,993481881.6815792,0.002346983692514737
2023-03-31,1003903313.0644723,0.01048980517415532
