date,nav,returns
2024-01-02,998502250.1157625,
2024-01-03,1018986094.7329586,0.02051457031250692
2024-01-04,1031655945.5400108,0.012433781847015934
2024-01-05,1032326809.7749822,0.0006502790371845091
2024-01-08,1029672722.6653173,-0.0025709756682996687
2024-01-09,1028447736.3572325,-0.0011896851117061402
2024-01-10,1036503301.166171,0.007832741056411185
2024-01-11,1033733772.858219,-0.002671991787036254
2024-01-12,1040259876.2502897,0.006313137447397477
2024-01-15,1036952842.3208904,-0.003179045933521696
2024-01-16,1037521850.9482694,0.0005487314409644561
2024-01-17,1033420741.68504,-0.00395279314790431
2024-01-18,1034409562.1233654,0.0009568420667782629
2024-01-19,1048800640.829711,0.01391236047432165
2024-01-22,1050370798.8293731,0.0014970986272662135
2024-01-23,1043347916.1813207,-0.0066860985243301085
2024-01-24,1037027757.3963407,-0.006057575509530788
2024-01-25,1034489411.2534932,-0.0024477128261450876
2024-01-26,1038750474.3314953,0.0041190011532732385
2024-01-29,1038285122.4834126,-0.0004479919476159111
2024-01-30,1037866017.4813066,-0.00040365116770968434
2024-01-31,1030573981.5468814,-0.007025989686145984
2024-02-01,1036786543.0885315,0.00602825382057981
2024-02-02,1039331367.9187508,0.0024545311155741434
2024-02-05,1057484441.0262408,0.017466107218375715
2024-02-06,1064430253.4520626,0.006568240776271939
2024-02-07,1078457166.015519,0.013177859721635654
2024-02-15,1087899510.362193,0.008755418985772145
2024-02-16,1097775960.5222383,0.009078458135123979
2024-02-19,1098082599.0786507,0.00027932708261024786
2024-02-20,1109933471.9884381,0.010792332853403641
2024-02-21,1105031833.4622998,-0.004416155246996123
2024-02-22,1109420605.7673864,0.003971625225796194
2024-02-23,1100143108.9360874,-0.008362470268777678
2024-02-26,1096502480.8933706,-0.003309231329220008
2024-02-27,1100816669.3475027,0.003934499492073362
2024-02-28,1104731370.3072624,0.0035561788522697757
2024-02-29,1096807475.925457,-0.007172688849780284
2024-03-01,1095248799.2707078,-0.0014211032373151467
2024-03-04,1095671891.4516652,0.00038629778114263047
2024-03-05,1096477880.0844412,0.0007356113076042448
2024-03-06,1092388389.0260806,-0.0037296612477450974
2024-03-07,1097181698.165503,0.0043879165941116405
2024-03-08,1079073558.2870462,-0.016504230711042456
2024-03-11,1074461255.4144468,-0.0042743173875199325
2024-03-12,1084665644.8745966,0.009497214914663044
2024-03-13,1115264207.7012317,0.028210133667663895
2024-03-14,1111242127.1147728,-0.0036063926006817404
2024-03-15,1110222643.5442352,-0.0009174270356223646
2024-03-18,1110451326.1956396,0.00020597909143194038
2024-03-19,1103165471.9278896,-0.006561164902842753
2024-03-20,1101863144.9091687,-0.0011805364216529446
2024-03-21,1111180265.3555052,0.008455787353795596
2024-03-22,1109989383.398342,-0.0010717270584196248
2024-03-25,1097201007.0429893,-0.011521169973896295
2024-03-26,1113100975.531369,0.01449139071721306
2024-03-27,1108814354.922938,-0.0038510617658784607
2024-03-28,1117384624.061668,0.007729219143564725
2024-03-29,1117649689.2767475,0.00023721931497155957
2024-04-01,1117715879.6662576,5.9222840703254676e-05
2024-04-02,1107825857.6533105,-0.00884842220896076
2024-04-03,1090530510.2087398,-0.0156119730597436
2024-04-04,1085208986.322968,-0.004879756995293194
2024-04-05,1079129685.5966825,-0.005601963126829701
2024-04-08,1079600047.2260046,0.00043587127256339286
2024-04-09,1084531340.9231396,0.0045677042251024425
2024-04-10,1081045042.5684686,-0.0032145667193937966
2024-04-11,1077603661.369487,-0.003183383729141509
2024-04-12,1092793819.0166397,0.01409623796920667
2024-04-15,1071759020.4907918,-0.019248643394392806
2024-04-16,1073713177.1697986,0.001823317221171461
2024-04-17,1057548533.409975,-0.015054899300418367
2024-04-19,1051037583.1115556,-0.006156644440161507
2024-04-22,1056151260.1692348,0.004865360801409535
2024-04-23,1053943604.4562267,-0.0020902836518457146
2024-04-24,1073635302.517175,0.01868382518541689
2024-04-25,1080356167.9589634,0.006259914727124949
2024-04-26,1083834590.2808847,0.0032196996000799505
2024-05-02,1092324393.1458979,0.00783311673307363
2024-05-03,1092348891.9874716,2.2428174018207514e-05
2024-05-06,1104334527.929391,0.01097235144360531
2024-05-07,1127608602.545672,0.021075203235671358
2024-05-08,1129444145.646923,0.0016278193489365211
2024-05-09,1128736689.0589805,-0.00062637589531922
2024-05-10,1127079120.1214051,-0.0014685169301595913
2024-05-13,1119413108.062007,-0.0068016627426941145
2024-05-14,1126359198.9788754,0.006205118438262547
2024-05-15,1132081391.1527488,0.005080255196620254
2024-05-16,1136109428.6416063,0.0035580811771456222
2024-05-17,1136417727.519257,0.00027136371715474894
2024-05-20,1138874789.4974399,0.002162111623818408
2024-05-21,1139739133.137471,0.0007589452747589487
2024-05-22,1133321530.226705,-0.005630764728679183
2024-05-23,1142031686.7932456,0.0076855123054073715
2024-05-24,1133591446.9546328,-0.007390547859764229
2024-05-27,1131660451.3396096,-0.0017034317083202133
2024-05-28,1143487712.6981497,0.010451245640456408
2024-05-29,1137066149.9472125,-0.005615768914372543
2024-05-30,1147495984.774754,0.009172584047133725
2024-05-31,1147083860.6497428,-0.0003591508209870309
2024-06-03,1151601381.4677453,0.003938265520921469
2024-06-04,1156618058.208482,0.004356261482026724
2024-06-05,1143268146.9194512,-0.011542195104327524
2024-06-06,1143720175.1602888,0.00039538251988879836
2024-06-07,1145863119.34442,0.0018736612596965685
2024-06-10,1148731702.2208378,0.002503425433623363
2024-06-11,1143856570.4453485,-0.004243925510251212
2024-06-12,1154580373.921701,0.00937512949912711
2024-06-13,1158100042.8692849,0.0030484399588648348
2024-06-14,1144839275.1670327,-0.011450450920800881
2024-06-17,1143883321.0179155,-0.0008350116648275785
2024-06-18,1146599964.4823256,0.0023749305672124965
2024-06-19,1148450147.4666166,0.001613625537766783
2024-06-20,1151038865.395967,0.00225409691057199
2024-06-21,1154021657.486988,0.0025913912906798675
2024-06-24,1124507413.262127,-0.02557512160485076
2024-06-25,1117209797.9391747,-0.0064896106836523915
2024-06-26,1116170143.0987778,-0.0009305815633864345
2024-06-27,1111870421.6986377,-0.00385220965345201
2024-06-28,1096558185.7884245,-0.013771601088929275
2024-07-01,1104681794.2000632,0.007408278481636499
2024-07-02,1104677829.5112638,-3.5889871817795793e-06
2024-07-03,1106866805.489581,0.001981551471242682
2024-07-04,1110125957.9294457,0.0029444847597748236
2024-07-05,1112825983.5309906,0.002432179503829346
2024-07-08,1112148449.0823073,-0.0006088413271349014
2024-07-09,1112402146.3058891,0.00022811453254378833
2024-07-10,1103559863.169424,-0.007948818838429017
2024-07-11,1098809577.056392,-0.004304511491917906
2024-07-12,1096060892.110376,-0.002501511638968057
2024-07-15,1101157922.811871,0.0046503170929501625
2024-07-16,1103553937.762694,0.0021759049280638543
2024-07-17,1094155003.2510695,-0.008516968849460516
2024-07-18,1093339730.6434875,-0.0007451161902652936
2024-07-19,1089600944.9659944,-0.003419601037723763
2024-07-22,1076950156.8520682,-0.011610478287829462
2024-07-23,1066953175.7288816,-0.009282677624011693
2024-07-24,1079780850.2049813,0.012022715492961078
2024-07-25,1075371224.6944518,-0.004083815257227785
2024-07-26,1082528773.5680254,0.006655886552671353
2024-07-29,1083254990.7114677,0.0006708525086578376
2024-07-30,1073436641.5311007,-0.009063747007450607
2024-07-31,1063424645.427164,-0.00932704895340275
2024-08-01,1059641379.4604617,-0.0035576248707143154
2024-08-02,1069813507.5116473,0.009599594965199465
2024-08-05,1033833816.8999867,-0.033631740821209344
2024-08-06,1046892215.3709726,0.012631042105144319
2024-08-07,1049251207.5107777,0.002253328571145463
2024-08-08,1048499374.8594095,-0.0007165420882877527
2024-08-09,1055973596.6253858,0.00712849425110873
2024-08-12,1056047957.0164065,7.041879764657644e-05
2024-08-13,1055909310.5494392,-0.0001312880405157646
2024-08-14,1056944562.5170498,0.0009804364420955558
2024-08-15,1052312929.0738667,-0.004382096854874895
2024-08-16,1056928572.5681849,0.004386189095272552
2024-08-19,1062305407.5120203,0.005087226406199408
2024-08-20,1063601797.0095316,0.00122035479471716
2024-08-21,1069119315.5313442,0.005187579164801948
2024-08-22,1068050737.8878664,-0.0009994933474256618
2024-08-23,1067910765.923837,-0.00013105366539634122
2024-08-26,1072253567.3926995,0.0040666332875720634
2024-08-27,1076845290.5115035,0.004282310880969309
2024-08-28,1068749345.5883608,-0.007518206184750187
2024-08-29,1068248182.9641635,-0.0004689243799456122
2024-08-30,1070320884.4791075,0.0019402808710544672
2024-09-04,1067557692.1295022,-0.002581648540801895
2024-09-05,1069781847.4925251,0.0020834053086034032
2024-09-06,1071300767.1659378,0.0014198405749479281
2024-09-09,1066385345.3208394,-0.00458827436304543
2024-09-10,1057840266.372266,-0.008013124885922429
2024-09-11,1051922351.465621,-0.005594336966335933
2024-09-12,1045308895.6146472,-0.006287019038771713
2024-09-13,1044347856.6136675,-0.0009193827824592882
2024-09-16,1036111686.8191314,-0.007886423802546227
2024-09-17,1050351533.6301663,0.013743544245458095
2024-09-18,1051419939.794803,0.001017189131855778
2024-09-19,1054346272.7217573,0.0027832199259274493
2024-09-20,1051419459.4774559,-0.0027759506720178573
2024-09-23,1050343696.0351014,-0.0010231534452378455
2024-09-24,1054635175.5623055,0.004085785960732391
2024-09-25,1062061897.9177492,0.007041982410157965
2024-09-26,1061241422.3650508,-0.0007725308235866368
2024-09-27,1060544515.0362307,-0.0006566906588201249
2024-09-30,1058385815.0400764,-0.002035463825938999
2024-10-01,1059264479.3837924,0.0008301928571130546
2024-10-02,1059476623.4889475,0.00020027491649532436
2024-10-03,1057234813.1752503,-0.002115960148620144
2024-10-04,1051201479.7279505,-0.005706710914276103
2024-10-07,1054529950.713104,0.003166349219765996
2024-10-08,1062350460.911519,0.007416110081204019
2024-10-09,1066485829.2666113,0.00389265925629112
2024-10-10,1061310537.4917367,-0.004852658734747162
2024-10-11,1061366721.2061565,5.293805388251194e-05
2024-10-14,1063415282.3912857,0.0019301162776246272
2024-10-15,1058417286.5113571,-0.004699947389029124
2024-10-16,1057112441.5179311,-0.0012328266082339834
2024-10-17,1058773703.6166449,0.0015715093621717635
2024-10-18,1058826188.4777851,4.9571368235801216e-05
2024-10-21,1050471760.0054566,-0.0078902737420381
2024-10-22,1044671400.163156,-0.005521671370080861
2024-10-23,1044915414.1502423,0.00023357965676873427
2024-10-24,1021046126.3625612,-0.022843272732360198
2024-10-25,1020204725.3153064,-0.0008240578221987427
2024-10-28,1019368229.1803528,-0.000819929680971665
2024-10-29,1017239147.9706608,-0.0020886281804211038
2024-10-30,1016449114.8489655,-0.0007766444333875411
2024-10-31,1015445666.6541312,-0.000987209472835704
2024-11-01,1009651062.7281574,-0.0057064637885223535
2024-11-04,999147134.6852119,-0.010403522989975378
2024-11-05,997953613.8153311,-0.0011945396513165507
2024-11-06,1003089181.2132267,0.005146098302366564
2024-11-07,1000491717.310994,-0.0025894645769093394
2024-11-08,998547210.7828054,-0.001943550850590503
2024-11-11,992626778.1013339,-0.005929046336056842
2024-11-12,989658965.1505684,-0.002989857836036003
2024-11-13,988858912.5087135,-0.0008084124633106482
2024-11-14,984316741.5990684,-0.004593345776822355
2024-11-15,983504708.9256778,-0.0008249709052712273
2024-11-18,981603632.4306918,-0.0019329612534977336
2024-11-19,974869710.5920701,-0.006860123186328115
2024-11-20,975553966.5783476,0.0007018948058832297
2024-11-21,980240551.1789715,0.004804023930179646
2024-11-22,975783006.2187715,-0.0045473990591786695
2024-11-25,976029183.037741,0.00025228643807140294
2024-11-26,976283119.9146223,0.00026017344695672406
2024-11-27,975867047.6994097,-0.0004261798721347798
2024-11-28,975033487.1278794,-0.000854174319642631
2024-11-29,978118900.2449089,0.003164417589510915
2024-12-02,977326138.4682876,-0.000810496327617094
2024-12-03,979311187.5383348,0.0020311019954488696
2024-12-04,975495890.6332319,-0.0038958984168182553
2024-12-05,985748619.2852105,0.01051027354438494
2024-12-06,985391136.4417472,-0.0003626511226793028
2024-12-09,986004483.1711936,0.0006224398685594767
2024-12-10,1004042718.9842491,0.018294273627479596
2024-12-11,1009127810.4212968,0.005064616615308992
2024-12-12,1014488915.3290839,0.005312612389057891
2024-12-13,1005989284.7661366,-0.008378238967933993
2024-12-16,1005911005.2008469,-7.781351797198077e-05
2024-12-17,1004614980.8006485,-0.0012884086102027403
2024-12-18,1004001794.2631807,-0.0006103696930529479
2024-12-19,991247472.0744121,-0.01270348545355815
2024-12-20,994510354.8984407,0.0032916934629858563
2024-12-23,991686653.448065,-0.0028392881345755683
2024-12-24,991040771.8729497,-0.0006512960246763955
2024-12-25,1001265336.8687623,0.010316997328464472
2024-12-26,1004879387.3924987,0.003609483311425299
2024-12-27,1008695702.1824269,0.003797783930896248
2024-12-30,1010705136.7056385,0.0019921117130408117
2024-12-31,1004593460.5740881,-0.006046942782413467
2025-01-02,998022391.9522135,-0.006541022692024501
2025-01-03,990442807.8115089,-0.007594603289289292
2025-01-06,987951391.0253489,-0.0025154574968998533
2025-01-07,997037143.0889633,0.009196557792367388
2025-01-08,996379413.0349932,-0.0006596846050612726
2025-01-09,991320876.8224375,-0.005076917634365019
2025-01-10,980742532.1503041,-0.010670959241815936
2025-01-13,981747701.342942,0.0010249062926168673
2025-01-14,977929815.59113,-0.0038888665046931115
2025-01-15,981376613.6160148,0.003524586294366472
2025-01-16,982488773.4447148,0.0011332650618216533
2025-01-17,985300698.0566168,0.002862042486290184
2025-01-20,984664113.4130054,-0.0006460815920125151
2025-01-21,979886257.6905938,-0.004852269578354718
2025-01-22,978109801.278078,-0.0018129210391241157
2025-01-23,980832674.2572217,0.002783811158610039
2025-01-24,981596632.8474743,0.0007788877861671928
2025-02-03,965205428.7874608,-0.016698512924259834
2025-02-04,969863262.2991422,0.004825743176281927
2025-02-05,968871574.4275695,-0.001022502769330469
2025-02-06,972737236.1075228,0.003989859731654555
2025-02-07,972507352.526494,-0.00023632649444849108
2025-02-10,973237804.4028872,0.000751101649252961
2025-02-11,980010248.8399644,0.006958673827135442
2025-02-12,979394145.6119096,-0.0006286701886883961
2025-02-13,980717217.264528,0.001350908271757989
2025-02-14,985074550.4895434,0.0044430067590421896
2025-02-17,982084379.2219617,-0.003035477128198738
2025-02-18,979317711.4382663,-0.0028171385699946594
2025-02-19,983563731.4227912,0.0043356920179551395
2025-02-20,986369117.2421274,0.0028522664365409067
2025-02-21,986668110.3740678,0.00030312499318352337
2025-02-24,990716996.8268822,0.004103595130159343
2025-02-25,989308265.6911178,-0.001421930925053716
2025-02-26,986573288.8711557,-0.0027645344881975786
2025-02-27,985679624.7832205,-0.0009058263567602864
2025-02-28,984084508.1196847,-0.0016182912007404182
2025-03-03,982623311.6937389,-0.001484828197059751
2025-03-04,978545369.0309052,-0.004150056908180377
2025-03-05,975836298.6292896,-0.002768466835930683
2025-03-06,983700440.4573383,0.00805887405407546
2025-03-07,988690445.4094956,0.0050726875245041825
2025-03-10,996251412.4559374,0.007647456371756567
2025-03-11,999106159.9512589,0.002865489031813828
2025-03-12,1003455698.6150762,0.004353429933841468
2025-03-13,1012431262.848531,0.008944654204308566
2025-03-14,1017958807.7817848,0.0054596742871231285
2025-03-17,1021756171.1509718,0.003730370364849689
2025-03-18,1015141099.3590492,-0.006474217605625943
2025-03-19,1015010498.8298112,-0.00012865258762595477
2025-03-20,1013062879.2086135,-0.0019188172175983453
2025-03-21,1019536816.3466522,0.006390459339597809
2025-03-24,1044558626.0069911,0.024542330653640088
2025-03-25,1048207886.511244,0.0034935908941777782
2025-03-26,1045623504.955264,-0.0024655238614753605
2025-03-27,1042433944.5126711,-0.0030503909174548482
2025-03-28,1041604514.1522377,-0.0007956670682104372
2025-03-31,1038342173.0493121,-0.003132034336065459
2025-04-01,1054682132.9957654,0.015736585078180543
2025-04-02,1054882708.6310511,0.00019017638491303224
2025-04-03,1012044679.0583044,-0.0406092821716062
2025-04-04,994939099.7388685,-0.016902000152159813
2025-04-08,941976166.3337529,-0.053232336953102255
2025-04-09,918636924.7506506,-0.02477689183362297
2025-04-10,919571728.2376529,0.001017598424160937
2025-04-11,949247589.3667926,0.03227139353883035
2025-04-14,962322301.9300106,0.013773764305200498
2025-04-15,963221863.0732864,0.0009347815606806087
2025-04-16,960455821.4710248,-0.002871655750666058
2025-04-17,962282961.3556409,0.0019023674423854775
2025-04-18,961871119.3902359,-0.00042798426444623505
2025-04-21,948901205.2387474,-0.013484045720917992
2025-04-22,939145442.0491021,-0.010281115816678454
2025-04-23,943927937.2323878,0.005092390346750575
2025-04-24,971475124.6486552,0.02918357040796593
2025-04-25,987965005.0164727,0.016974063410816864
2025-04-28,979315943.3883443,-0.008754421041445859
2025-04-29,982142276.8118277,0.002886028194031498
2025-05-05,1005522130.4130926,0.02380495591449261
2025-05-06,1008469318.0729284,0.0029310022829880378
2025-05-07,1023173482.3767989,0.014580675921770592
2025-05-08,1047111756.5642171,0.023396104961409314
2025-05-09,1040120770.0559986,-0.006676447346133707
2025-05-12,1052763115.8136289,0.012154690225972153
2025-05-13,1053438954.9249249,0.0006419669355282043
2025-05-14,1071600538.3415822,0.017240280826668064
2025-05-15,1082984461.503902,0.010623289887421672
2025-05-16,1087389528.973125,0.004067526013351808
2025-05-19,1077705584.7443197,-0.008905680964162221
2025-05-20,1106935537.960239,0.02712239189412191
2025-05-21,1118073909.2831657,0.010062348656229458
2025-05-22,1116001958.9441562,-0.0018531425532842816
2025-05-23,1117194765.6103823,0.0010688213014917736
2025-05-26,1116629615.8032792,-0.0005058650689205857
2025-05-27,1119122094.6147618,0.0022321446397333133
2025-05-28,1124360421.3835638,0.004680746447602857
2025-05-29,1133158058.1388552,0.007824569940362736
2025-05-30,1136237839.863086,0.0027178747943505943
2025-06-02,1131832260.6291375,-0.0038773389508655054
2025-06-03,1134384291.7639148,0.0022547785776654283
2025-06-04,1132712961.693064,-0.0014733367545596288
2025-06-05,1125908396.2308674,-0.006007316674496055
2025-06-06,1117554499.5520997,-0.007419694805308796
2025-06-09,1108877658.0601437,-0.0077641327518555014
2025-06-10,1117499146.3244724,0.007774967961218682
2025-06-11,1113798314.1214242,-0.003311709199260271
2025-06-12,1115161620.0714886,0.0012240150957130158
2025-06-13,1111232422.2180924,-0.0035234335388482085
2025-06-16,1130381507.8791246,0.01723229567295137
2025-06-17,1122231384.814891,-0.007210064042471154
2025-06-18,1131294742.607008,0.0080761934791298
2025-06-19,1142204760.5606592,0.009643833337817487
2025-06-20,1136860666.496516,-0.00467875309985577
2025-06-23,1132406155.9180064,-0.003918255516955349
2025-06-24,1135379859.1971197,0.0026260041625283392
2025-06-25,1129631606.176391,-0.005062845684785766
2025-06-26,1128387720.8503046,-0.0011011424603253328
2025-06-27,1133699028.4119153,0.004706988088817754
2025-06-30,1135034619.283594,0.0011780823994791412
2025-07-01,1134432836.4008985,-0.000530189011393567
2025-07-02,1138922022.4386783,0.0039572074200726615
