date,nav,ret
2022-03-01,998502253.2647679,
2022-03-02,1038758983.5497581,0.040317115112523894
2022-03-03,1058471207.272785,0.018976705891547763
2022-03-04,1052272165.5398614,-0.005856599301265586
2022-03-07,1061242603.387202,0.00852482669513388
2022-03-08,1043198055.0356022,-0.01700322649506003
2022-03-09,1043198613.0354992,5.348935365745433e-07
2022-03-10,1043199255.0356022,6.154150273829373e-07
2022-03-11,1041637001.9270731,-0.0014975596473904007
2022-03-14,1006710859.5148664,-0.033530051589557464
2022-03-15,1006710807.3701406,-5.17971225910685e-08
2022-03-16,1005203427.291516,-0.0014973317735232916
2022-03-17,1074466011.360577,0.06890404687107621
2022-03-18,1065473124.770503,-0.008369633376012042
2022-03-21,1065473379.016625,2.386227453410328e-07
2022-03-22,1063877584.8713769,-0.0014977325352990567
2022-03-23,1071190979.580088,0.006874282166209333
2022-03-24,1071190920.0501255,-5.557362192654125e-08
2022-03-25,1069586567.9207311,-0.0014977275286457425
2022-03-28,1114769487.8952668,0.04224335021556125
2022-03-29,1114769835.0255103,3.11391949114892e-07
2022-03-30,1113100218.5572834,-0.0014977230418050658
2022-03-31,1102093513.612257,-0.00988833239049447
2022-04-01,1112046190.044685,0.009030700489114363
2022-04-04,1110936403.8950412,-0.0009979676739857446
2022-04-05,1102894853.219871,-0.007238533769328148
2022-04-06,1106531257.0672698,0.0032971446342164867
2022-04-07,1105433923.6684098,-0.000991687665261587
2022-04-08,1105382865.397953,-4.618844180881432e-05
2022-04-12,1098594224.1997957,-0.006141438781677944
2022-04-13,1097498539.0034375,-0.0009973520452069007
2022-04-14,1084286117.8645186,-0.012038668544302689
2022-04-15,1076135987.5019004,-0.007516586469510256
2022-04-18,1075060653.6618598,-0.000999254603999411
2022-04-19,1085590761.8199253,0.00979489680158796
2022-04-20,1095539194.1040626,0.009164072350301922
2022-04-21,1096694570.7556906,0.0010546191846407815
2022-04-22,1091864816.6795452,-0.004403919017140212
2022-04-25,1093861423.6860263,0.0018286210673523762
2022-04-26,1088635022.5515137,-0.004777937151217104
2022-04-27,1085161768.2099347,-0.0031904672085952823
2022-04-28,1082739476.0136845,-0.002232194560490286
2022-04-29,1082133315.2592628,-0.0005598398948687411
2022-05-04,1079953272.6911232,-0.002014578552751889
2022-05-05,1076770568.8863153,-0.0029470754756610873
2022-05-06,1070900952.5968237,-0.005451129942716126
2022-05-09,1072668885.9740708,0.0016508841204783131
2022-05-10,1062585635.3615224,-0.00940015203609823
2022-05-11,1065937325.3455026,0.0031542775212087815
2022-05-12,1068197824.4909264,0.0021206679714411703
2022-05-13,1074530672.9922917,0.0059285352920310785
2022-05-16,1092633535.324807,0.016847227154626943
2022-05-17,1092684981.351869,4.708442986500749e-05
2022-05-18,1087448161.720152,-0.0047926160980433785
2022-05-19,1123637020.885482,0.03327869818464335
2022-05-20,1121845884.4592764,-0.0015940525213330448
2022-05-23,1103108563.4129653,-0.01670222381333819
2022-05-24,1098956892.035183,-0.003763610867943301
2022-05-25,1093151842.9563189,-0.005282326468796783
2022-05-26,1093237029.6566005,7.792760066283044e-05
2022-05-27,1097344153.8346674,0.0037568469294870788
2022-05-30,1100475787.1391253,0.002853829670039554
2022-05-31,1101010679.4116254,0.0004860554668726369
2022-06-01,1095205489.5634887,-0.005272600853643783
2022-06-02,1083619218.73674,-0.010579083959272761
2022-06-03,1082524420.975942,-0.0010103159318958221
2022-06-06,1049570498.5493228,-0.03044173580574716
2022-06-07,1051268436.599774,0.001617745594791442
2022-06-08,1063000534.0046157,0.011159944497894259
2022-06-09,1068863744.721259,0.005515717564651634
2022-06-10,1047402639.2860136,-0.02007842958584216
2022-06-13,1045711704.2022557,-0.0016144078889380742
2022-06-14,1040046797.4921949,-0.0054172738884876726
2022-06-15,1044524624.9939406,0.004305409634011603
2022-06-16,1046086091.9007115,0.001494906744568203
2022-06-17,1050453339.1169357,0.004174844929148325
2022-06-20,1027421386.99112,-0.021925726034797144
2022-06-21,1010586875.6376915,-0.016385206271332886
2022-06-22,1028187051.274158,0.017415796762015656
2022-06-23,1023537911.94224,-0.00452168632755745
2022-06-24,1024213709.4313947,0.0006602564314128756
2022-06-27,1051230116.7455515,0.02637770522438654
2022-06-28,1050112854.6035693,-0.0010628140539210573
2022-06-29,1046711308.135389,-0.0032392199117154963
2022-06-30,1291125544.656088,0.23350682716526538
