date,action,symbol,shares,price,amount
2024-07-04,BUY,MBB,6571300,14.859999656677246,97795990.01753907
2024-07-04,BUY,HPG,4578100,21.329999923706055,97797348.95969477
2024-07-04,BUY,VPB,5359500,18.219999313354492,97796561.44940329
2024-07-04,BUY,SAB,1900500,51.380001068115234,97794163.56799793
2024-07-04,BUY,MSN,1271400,76.80000305175781,97789989.1658249
2024-07-04,BUY,GVR,2856100,34.189998626708984,97796530.16036016
2024-07-04,BUY,ACB,4838900,20.18000030517578,97795476.98193017
2024-07-04,BUY,VNM,1659800,58.83000183105469,97792506.09474334
2024-07-05,SELL,ACB,4838900,20.309999465942383,98130639.33112498
2024-07-05,SELL,MSN,1271400,76.69999694824219,97370101.55581513
2024-07-05,SELL,MBB,6571300,14.859999656677246,97503041.4703073
2024-07-05,BUY,LPB,1006900,24.25,24453950.9875
2024-07-05,BUY,GAS,362300,67.38999938964844,24452019.874037936
2024-07-05,BUY,FPT,210500,115.97000122070312,24448302.784843445
2024-07-08,SELL,SAB,1900500,49.119998931884766,93212529.13309193
2024-07-08,SELL,VNM,1659800,59.88999938964844,99256312.85545808
2024-07-08,SELL,GVR,2856100,35.65999984741211,101695752.77584743
2024-07-08,BUY,STB,202500,30.149999618530273,6114532.98513651
2024-07-08,BUY,MSN,80100,76.19999694824219,6112775.185187531
2024-07-08,BUY,PLX,135700,44.9900016784668,6114300.942609596
2024-07-09,SELL,LPB,1006900,24.059999465942383,24189674.442064002
2024-07-09,SELL,VPB,5359500,18.559999465942383,99323108.66201162
2024-07-09,SELL,MSN,80100,76.5,6118458.525
2024-07-09,SELL,PLX,135700,44.5099983215332,6030946.762073708
2024-07-09,BUY,TPB,4501500,13.270000457763672,59824509.42121411
2024-07-09,BUY,GVR,1609200,37.119998931884766,59823102.53461075
2024-07-09,BUY,ACB,2941100,20.309999465942383,59823340.03842708
2024-07-09,BUY,VNM,998900,59.79999923706055,59823820.566756636
2024-07-10,SELL,TPB,4501500,13.229999542236328,59465510.674967766
2024-07-10,SELL,HPG,4578100,21.520000457763672,98372933.02454434
2024-07-10,SELL,GVR,1609200,36.13999938964844,58069252.287295535
2024-07-10,BUY,CTG,3975100,22.229999542236328,88499020.88711415
2024-07-10,BUY,LPB,3761800,23.489999771118164,88497228.16070081
2024-07-10,BUY,MWG,1374700,64.27999877929688,88498262.89338228
2024-07-11,SELL,SHB,11488300,8.600000381469727,98651185.305865
2024-07-11,SELL,STB,202500,29.850000381469727,6035558.139631748
2024-07-11,SELL,CTG,3975100,22.100000381469727,87717936.94910574
2024-07-11,SELL,FPT,210500,111.20999908447266,23374590.250070572
2024-07-11,SELL,MWG,1374700,63.880001068115234,87684113.71213551
2024-07-11,BUY,MBB,2478700,15.050000190734863,37360392.12598367
2024-07-11,BUY,HPG,1739900,21.440000534057617,37359412.11460066
2024-07-11,BUY,VPB,2047400,18.219999313354492,37359582.03405323
2024-07-11,BUY,TPB,2811200,13.270000457763672,37360582.224795535
2024-07-11,BUY,MSN,492100,75.80000305175781,37357133.274022676
2024-07-11,BUY,VCB,637500,58.5099983215332,37356074.11587238
2024-07-12,SELL,TPB,2811200,13.3100004196167,37360947.56985702
2024-07-12,SELL,ACB,2941100,20.049999237060547,58880599.1769846
2024-07-12,SELL,MBB,2478700,14.989999771118164,37099978.86402159
2024-07-12,SELL,VNM,998900,58.7400016784668,58587374.59510556
2024-07-12,BUY,SHB,6267300,8.600000381469727,53979630.5643714
2024-07-12,BUY,STB,1811700,29.75,53978922.112500004
2024-07-12,BUY,PLX,1203000,44.79999923706055,53975240.68080711
2024-07-15,SELL,STB,1811700,29.75,53817227.8875
2024-07-15,SELL,PLX,1203000,46.439998626708984,55783517.37040901
2024-07-15,BUY,ACB,5945500,20.010000228881836,119147910.54535818
2024-07-15,BUY,VNM,2028400,58.650001525878906,119144111.58973542
2024-07-16,SELL,ACB,5945500,20.139999389648438,119562752.82159805
2024-07-16,SELL,MSN,492100,74.0,36360776.9
2024-07-16,SELL,VPB,2047400,18.18000030517578,37165900.02587967
2024-07-16,SELL,HPG,1739900,21.149999618530273,36743686.009776406
2024-07-16,BUY,STB,2077700,29.899999618530273,62216414.05123148
2024-07-16,BUY,BID,1611500,38.54999923706055,62216508.75617886
2024-07-16,BUY,TPB,4695600,13.229999542236328,62215970.02930069
2024-07-16,BUY,MWG,983100,63.189998626708984,62215270.781392485
2024-07-17,SELL_REGIME,SHB,6267300,8.600000381469727,53817934.21719904
2024-07-17,SELL_REGIME,STB,2077700,30.399999618530273,63067336.08860922
2024-07-17,SELL_REGIME,BID,1611500,39.2400016784668,63140409.81079197
2024-07-17,SELL_REGIME,TPB,4695600,13.229999542236328,62029601.671749115
2024-07-17,SELL_REGIME,MWG,983100,62.599998474121094,61449745.412158586
2024-07-17,SELL_REGIME,VCB,637500,58.439998626708984,37199615.87584019
2024-07-17,SELL_REGIME,LPB,3761800,24.100000381469727,90523392.3628603
2024-07-17,SELL_REGIME,GAS,362300,66.87999725341797,24194277.07040596
2024-07-17,SELL_REGIME,VNM,2028400,58.209999084472656,117896052.39972992
2024-08-21,BUY,SSB,6153600,15.819999694824219,97495975.04725341
2024-08-21,BUY,VJC,928000,104.9000015258789,97493222.21813965
2024-08-21,BUY,SAB,1947400,49.9900016784668,97496555.0625492
2024-08-21,BUY,VPB,5429500,17.93000030517578,97496963.06193733
2024-08-21,BUY,BID,2353100,41.369998931884766,97493766.10334797
2024-08-21,BUY,PLX,2061600,47.220001220703125,97494777.64837646
2024-08-21,BUY,MSN,1256100,77.5,97493771.62500001
2024-08-21,BUY,VIC,4653500,20.920000076293945,97497247.18556643
2024-08-21,BUY,VNM,1459300,66.70999908447266,97495926.5164669
2024-08-22,SELL,SSB,6153600,16.59000015258789,101935092.6015564
2024-08-22,SELL,VPB,5429500,17.93000030517578,97204910.25196648
2024-08-22,SELL,BID,2353100,41.130001068115234,96637831.00511189
2024-08-22,SELL,PLX,2061600,47.40999984741211,97593845.00189668
2024-08-22,SELL,VNM,1459300,65.73999786376953,95790477.31427498
2024-08-22,BUY,STB,542700,29.899999618530273,16251069.887665845
2024-08-22,BUY,VHM,407700,39.79999923706055,16250799.37848301
2024-08-22,BUY,MBB,1020600,15.899999618530273,16251880.920088006
2024-08-22,BUY,CTG,683500,23.739999771118164,16250629.278324604
2024-08-22,BUY,VIB,1100900,14.739999771118164,16251606.646646023
2024-08-23,SELL,CTG,683500,23.979999542236328,16365744.192587852
2024-08-23,SELL,VHM,407700,39.75,16181765.887500001
2024-08-23,SELL,MBB,1020600,16.0,16305105.600000001
2024-08-23,BUY,VPB,226300,17.93000030517578,4063645.4076648713
2024-08-23,BUY,GAS,55800,72.62999725341797,4058832.977510834
2024-08-23,BUY,PLX,85600,47.40999984741211,4064383.4309188845
2024-08-26,SELL,VPB,226300,18.18000030517578,4107962.8679576875
2024-08-26,SELL,GAS,55800,72.19999694824219,4022716.6899673464
2024-08-26,SELL,VIC,4653500,21.079999923706055,97948635.97549868
2024-08-26,SELL,PLX,85600,46.97999954223633,4015455.7288742065
2024-08-26,BUY,FPT,895800,109.94999694824219,98640947.07713471
2024-08-26,BUY,TPB,7467700,13.1899995803833,98646708.30622803
2024-08-26,BUY,GVR,2876700,34.2400016784668,98645960.14768812
2024-08-26,BUY,VNM,1514600,65.02999877929688,98642177.80534972
2024-08-27,SELL,FPT,895800,110.79000091552734,99096814.29589921
2024-08-27,SELL,TPB,7467700,13.15999984741211,98127518.46422863
2024-08-27,SELL,MSN,1256100,76.80000305175781,96323781.10756302
2024-08-27,SELL,GVR,2876700,34.13999938964844,98063220.43983537
2024-08-27,SELL,VNM,1514600,65.12000274658203,98482810.02573319
2024-08-27,BUY,MBB,1543900,15.899999618530273,24584831.425165463
2024-08-27,BUY,SSI,1058100,23.200000762939453,24584742.688477136
2024-08-27,BUY,VPB,1350200,18.18000030517578,24583456.366666414
2024-08-27,BUY,VIC,1088600,22.549999237060547,24584751.06321831
2024-08-27,BUY,ACB,1201500,20.43000030517578,24583465.334718704
2024-08-28,SELL,SSI,1058100,23.649999618530273,24986528.499472335
2024-08-28,SELL,MBB,1543900,16.059999465942383,24757840.625705242
2024-08-28,SELL,VPB,1350200,18.1299991607666,24442406.179566767
2024-08-28,SELL,VIC,1088600,22.200000762939453,24130670.449290086
2024-08-28,SELL,ACB,1201500,20.469999313354492,24557812.11873293
2024-08-28,SELL,VIB,1100900,14.65999984741211,16114985.041267969
2024-08-28,BUY,FPT,172300,111.45999908447266,19233364.67901802
2024-08-28,BUY,PLX,401900,47.79999923706055,19239635.922914695
2024-08-28,BUY,TPB,1459800,13.15999984741211,19239784.228918076
2024-08-28,BUY,VRE,985200,19.5,19240217.1
2024-08-28,BUY,MSN,249100,77.0999984741211,19234418.034333423
2024-08-28,BUY,VCB,317500,60.5,19237563.125
2024-08-29,SELL,STB,542700,30.450000762939453,16500427.59092617
2024-08-29,SELL,MSN,249100,76.9000015258789,19127056.694526292
2024-08-29,SELL,FPT,172300,111.79000091552734,19232525.032008745
2024-08-29,BUY,ACB,6172200,20.600000381469727,127338043.33803922
2024-08-29,BUY,TCB,5795200,21.940000534057617,127337411.13161317
2024-08-29,BUY,VIB,8673100,14.65999984741211,127338366.14360486
2024-08-29,BUY,GAS,1778000,71.51000213623047,127335500.9739151
2024-08-30,SELL,TPB,1459800,13.270000457763672,19342489.348241042
2024-08-30,SELL,ACB,6172200,20.719999313354492,127696147.79224378
2024-08-30,SELL,TCB,5795200,22.280000686645508,128923384.38927919
2024-08-30,SELL,VIB,8673100,14.699999809265137,127303326.49321885
2024-08-30,BUY,VPB,1913700,18.1299991607666,34747422.463049985
2024-08-30,BUY,BID,867800,39.97999954223633,34746685.568156816
2024-08-30,BUY,MSN,453500,76.5,34744789.125
2024-09-04,SELL,VJC,928000,104.30000305175781,96645217.2277832
2024-09-04,SELL,BID,867800,40.02000045776367,34677262.362651445
2024-09-04,SELL,PLX,401900,45.47999954223633,18250994.198300745
2024-09-04,SELL,MSN,453500,75.30000305175781,34097328.55689621
2024-09-04,SELL,VRE,985200,19.700000762939453,19379328.09052048
2024-09-04,SELL,VCB,317500,60.43000030517578,19157745.30924797
2024-09-04,SELL,GAS,1778000,71.94000244140625,127717460.35430908
2024-09-04,BUY,SSB,728600,15.350000381469727,11200786.293355752
2024-09-04,BUY,STB,371600,30.100000381469727,11201937.881966783
2024-09-04,BUY,BSR,798300,14.010000228881836,11200959.457490444
2024-09-04,BUY,VHM,263100,42.5,11198522.625
2024-09-04,BUY,MBB,703400,15.899999618530273,11200835.821271706
2024-09-04,BUY,SSI,485800,23.020000457763672,11199890.896715164
2024-09-04,BUY,TCB,509800,21.940000534057617,11201789.790670969
2024-09-05,SELL_STOP,VPB,1913700,17.5,33439515.375
2024-09-05,SELL,SSB,728600,15.350000381469727,11167234.262521936
2024-09-05,SELL,STB,371600,29.600000381469727,10982861.10154152
2024-09-05,SELL,BSR,798300,13.890000343322754,11071754.693163443
2024-09-05,SELL,SSI,485800,22.989999771118164,11151789.075975992
2024-09-05,SELL,MBB,703400,15.609999656677246,10963603.647869015
2024-09-05,BUY,VJC,569500,103.80000305175781,59202772.89058304
2024-09-05,BUY,VPB,3378400,17.5,59210683.0
2024-09-05,BUY,MSN,797800,74.0999984741211,59205654.25082779
2024-09-05,BUY,GVR,1785000,33.119998931884766,59207876.89055443
2024-09-05,BUY,VCB,988100,59.83000183105469,59206701.846479036
2024-09-05,BUY,VIB,4066100,14.539999961853027,59209775.48565793
2024-09-05,BUY,GAS,827800,71.41999816894531,59210156.69597931
2024-09-06,SELL,VPB,3378400,17.649999618530273,59539315.57317582
2024-09-06,SELL,MSN,797800,76.0,60541850.800000004
2024-09-06,SELL,GVR,1785000,33.70000076293945,60064269.60980415
2024-09-06,BUY,TPB,8877600,13.119999885559082,116648822.15051538
2024-09-06,BUY,LPB,4981800,23.3799991607666,116649191.53883572
2024-09-09,SELL,TPB,8877600,13.050000190734863,115678902.67072792
2024-09-09,SELL,VIB,4066100,14.34000015258789,58220412.808506966
2024-09-09,SELL,GAS,827800,72.62999725341797,60032927.05878983
2024-09-09,BUY,ACB,2510000,20.43000030517578,51356219.7171402
2024-09-09,BUY,VPB,2921900,17.549999237060547,51356261.78492337
2024-09-09,BUY,SSI,2244100,22.850000381469727,51354602.384840295
2024-09-10,SELL_REGIME,VJC,569500,104.19999694824219,59252885.41463089
2024-09-10,SELL_REGIME,VHM,263100,42.79999923706055,11243788.779571725
2024-09-10,SELL_REGIME,SSI,2244100,22.5,50416511.625
2024-09-10,SELL_REGIME,TCB,509800,21.229999542236328,10806819.185982132
2024-09-10,SELL_REGIME,SAB,1947400,48.15999984741211,93646103.52729607
2024-09-10,SELL_REGIME,VPB,2921900,17.360000610351562,50648099.50471115
2024-09-10,SELL_REGIME,ACB,2510000,20.260000228881836,50776321.67363167
2024-09-10,SELL_REGIME,VCB,988100,59.099998474121094,58309113.429540634
2024-09-10,SELL_REGIME,LPB,4981800,23.299999237060547,115901822.29488945
2024-09-19,BUY,VJC,918100,105.0999984741211,96637047.06198922
2024-09-19,BUY,VHM,2185700,44.150001525878906,96643406.32261619
2024-09-19,BUY,SAB,1961300,49.20000076293945,96640705.43859768
2024-09-19,BUY,BID,2396300,40.27000045776367,96643750.60008451
2024-09-19,BUY,VPB,5381900,17.93000030517578,96642214.84538917
2024-09-19,BUY,TPB,7132200,13.529999732971191,96643412.09164038
2024-09-19,BUY,VIC,4498700,21.450000762939453,96641864.10988407
2024-09-19,BUY,LPB,4173800,23.1200008392334,96643006.89204656
2024-09-19,BUY,VNM,1485900,64.94000244140625,96639091.15212709
2024-09-20,SELL,VJC,918100,105.19999694824219,96439241.02238388
2024-09-20,SELL,VPB,5381900,18.1299991607666,97427481.71960479
2024-09-20,SELL,SAB,1961300,49.9900016784668,97898322.20653898
2024-09-20,SELL,TPB,7132200,13.420000076293945,95570553.35732746
2024-09-20,SELL,LPB,4173800,23.489999771118164,97895497.20312595
2024-09-20,BUY,BSR,1119400,14.369999885559082,16109906.53870268
2024-09-20,BUY,MWG,239900,67.04000091552734,16107020.563964464
2024-09-20,BUY,VRE,824900,19.5,16109678.325000001
2024-09-20,BUY,VCB,267300,60.16999816894531,16107565.671324922
2024-09-20,BUY,VIB,1088400,14.779999732971191,16110681.536929894
2024-09-23,SELL,BSR,1119400,14.369999885559082,16061649.205086995
2024-09-23,SELL,VHM,2185700,43.650001525878906,95262699.62261087
2024-09-23,SELL,MWG,239900,66.3499984741211,15893488.586990738
2024-09-23,SELL,VIB,1088400,14.819999694824219,16105892.53634491
2024-09-23,SELL,VNM,1485900,64.58999633789062,95830314.14513397
2024-09-23,BUY,STB,87000,30.799999237060547,2683619.333524704
2024-09-23,BUY,MBB,166000,16.15999984741211,2686583.814632416
2024-09-23,BUY,TCB,120400,22.280000686645508,2686535.8507961277
2024-09-23,BUY,SAB,53600,49.9900016784668,2683483.286100769
2024-09-23,BUY,TPB,197900,13.550000190734863,2685567.355303049
2024-09-24,SELL,STB,87000,31.850000381469727,2766793.6081380844
2024-09-24,SELL,MBB,166000,16.450000762939453,2726604.0764579773
2024-09-24,SELL,TCB,120400,22.469999313354492,2701329.8354518893
2024-09-24,SELL,TPB,197900,13.680000305175781,2703211.1523036957
2024-09-24,SELL,VRE,824900,19.049999237060547,15690772.854095269
2024-09-24,SELL,VCB,267300,60.560001373291016,16163406.834530069
2024-09-24,BUY,VJC,662200,105.0999984741211,69701614.81804734
2024-09-24,BUY,BSR,4823200,14.430000305175781,69703175.63813172
2024-09-24,BUY,VHM,1572800,44.25,69700794.6
2024-09-24,BUY,MWG,1036700,67.12999725341797,69698058.65484734
2024-09-24,BUY,GVR,1971000,35.310001373291016,69700406.72581674
2024-09-24,BUY,VNM,1080700,64.4000015258789,69701477.27149087
2024-09-25,SELL,BID,2396300,40.880001068115234,97813805.43968526
2024-09-25,SELL,MWG,1036700,67.7300033569336,70110370.93841286
2024-09-25,SELL,VHM,1572800,44.150001525878906,69334963.7163025
2024-09-25,BUY,HDB,4400800,17.520000457763672,77217671.04154816
2024-09-25,BUY,CTG,3121500,24.700000762939453,77216703.96008778
2024-09-25,BUY,VRE,4036700,19.100000381469727,77216622.99718867
2024-09-26,SELL,BSR,4823200,14.920000076293945,71854201.15142898
2024-09-26,SELL,CTG,3121500,24.979999542236328,77858105.96823406
2024-09-26,SELL,VRE,4036700,19.200000762939453,77388386.11513805
2024-09-26,SELL,GVR,1971000,35.560001373291016,69983629.56269646
2024-09-26,SELL,HDB,4400800,18.200000762939453,79974421.51250763
2024-09-26,SELL,VNM,1080700,64.7699966430664,69891939.96910362
2024-09-26,BUY,SSI,699900,24.450000762939453,17138224.367282294
2024-09-26,BUY,HPG,883900,19.360000610351562,17137972.996298984
2024-09-26,BUY,VCB,278500,61.43000030517578,17133917.467618942
2024-09-26,BUY,TPB,1157100,14.789999961853027,17139179.21929393
2024-09-26,BUY,MWG,254100,67.33000183105469,17134216.295468904
2024-09-26,BUY,ACB,787500,21.729999542236328,17138043.20147038
2024-09-27,SELL,SSI,699900,24.540000915527344,17149783.320816424
2024-09-27,SELL,ACB,787500,21.639999389648438,17015937.270069122
2024-09-27,SELL,HPG,883900,19.360000610351562,17086636.082680512
2024-09-27,BUY,BSR,4308500,14.739999771118164,63602549.947383404
2024-09-27,BUY,BID,1550400,40.959999084472656,63599639.15443726
2024-09-27,BUY,VRE,3273500,19.399999618530273,63601157.59938574
2024-09-30,SELL,VJC,662200,105.0,69426703.5
2024-09-30,SELL,BSR,4308500,14.489999771118164,62336518.767841816
2024-09-30,SELL,BID,1550400,40.630001068115234,62898264.52552185
2024-09-30,SELL,MWG,254100,67.12999725341797,17032145.703640368
2024-09-30,BUY,STB,3057200,33.349998474121094,102110551.75808564
2024-09-30,BUY,MSN,1346800,75.69999694824219,102105685.02372743
2024-09-30,BUY,GVR,2919700,34.91999816894531,102108852.53185043
2024-09-30,BUY,VNM,1587600,64.22000122070312,102108607.44889528
2024-10-01,SELL,VIC,4498700,21.149999618530273,95004782.02895632
2024-10-01,SELL,VRE,3273500,19.399999618530273,63410639.90313196
2024-10-01,SELL,GVR,2919700,35.16999816894531,102531814.88838883
2024-10-01,BUY,VJC,363600,105.30000305175781,38344511.73128357
2024-10-01,BUY,BID,942300,40.630001068115234,38343078.48149472
2024-10-01,BUY,MWG,572800,66.83999633789062,38343378.82719727
2024-10-02,SELL,TPB,1157100,15.550000190734863,17965915.86286826
2024-10-02,SELL,VCB,278500,61.560001373291016,17118743.691887856
2024-10-02,SELL,VJC,363600,105.0,38120733.0
2024-10-02,SELL,VNM,1587600,64.22000122070312,101802740.4270813
2024-10-02,BUY,HPG,2554100,19.549999237060547,50007552.030953415
2024-10-02,BUY,VIB,3188500,15.65999984741211,50006807.37774372
2024-10-02,BUY,VIC,2375500,21.020000457763672,50007910.60404874
2024-10-02,BUY,LPB,2108600,23.68000030517578,50006546.11645889
2024-10-03,SELL,LPB,2108600,23.610000610351562,49709371.216056824
2024-10-03,SELL,HPG,2554100,19.469999313354492,49653732.75836936
2024-10-03,SELL,VIC,2375500,20.68000030517578,49051652.71385765
2024-10-03,BUY,TPB,4991800,15.550000190734863,77738924.68853846
2024-10-03,BUY,VJC,735700,105.5,77732774.525
2024-10-03,BUY,VHM,1865900,41.599998474121094,77737869.30859184
2024-10-03,BUY,FPT,692800,112.04000091552734,77737744.60322876
2024-10-04,SELL,VJC,735700,105.30000305175781,77353008.42681046
2024-10-04,SELL,VHM,1865900,41.5,77318697.72500001
2024-10-04,SELL,FPT,692800,112.12999725341797,77567136.60402222
2024-10-04,SELL,TPB,4991800,15.329999923706055,76409507.17872715
2024-10-04,SELL,MWG,572800,65.45999908447266,37439244.24437256
2024-10-04,SELL,MSN,1346800,75.5999984741211,101665350.82802887
2024-10-04,SELL,VIB,3188500,15.420000076293945,49092920.23789835
2024-10-04,BUY,SHB,3033400,8.229999542236328,25002327.932336807
2024-10-04,BUY,MBB,1526000,16.360000610351562,25002808.972793583
2024-10-04,BUY,VCB,407300,61.290000915527344,25000862.49895363
2024-10-04,BUY,CTG,1021900,24.43000030517578,25002464.83782692
2024-10-04,BUY,GVR,732300,34.09000015258789,25001553.27240772
2024-10-04,BUY,HDB,1422500,17.549999237060547,25002321.22559071
2024-10-04,BUY,ACB,1176500,21.219999313354492,25002777.185949802
2024-10-07,SELL,HDB,1422500,17.260000228881836,24515521.800096035
2024-10-07,SELL,ACB,1176500,21.270000457763672,24986619.30525112
2024-10-07,SELL,CTG,1021900,24.56999969482422,25070420.56410866
2024-10-07,SELL,VCB,407300,61.099998474121094,24848700.33444176
2024-10-07,BUY,TPB,2382500,15.550000190734863,37103447.26760745
2024-10-07,BUY,LPB,1549500,23.90999984741211,37104117.58071042
2024-10-07,BUY,VIB,2408900,15.380000114440918,37104455.59909025
2024-10-08,SELL,VIB,2408900,15.380000114440918,36993308.95226321
2024-10-08,SELL,LPB,1549500,25.079999923706055,38803167.69195986
2024-10-08,BUY,VCB,2924900,60.7599983215332,177983494.46928844
2024-10-08,BUY,FPT,1588400,111.87999725341797,177976752.91878513
2024-10-09,SELL,FPT,1588400,113.22000122070312,179568891.9640564
2024-10-09,SELL,BID,942300,40.43000030517578,38040043.50363579
2024-10-09,SELL,MBB,1526000,16.68000030517578,25415499.944999695
2024-10-09,SELL,GVR,732300,34.81999969482422,25460437.747854996
2024-10-09,BUY,VJC,524600,105.5999984741211,55480855.83832321
2024-10-09,BUY,CTG,2236500,24.770000457763672,55481203.182824135
2024-10-09,BUY,HDB,3191200,17.360000610351562,55482332.798675545
2024-10-09,BUY,VIB,3602000,15.380000114440918,55481858.55283451
2024-10-10,SELL,HDB,3191200,17.649999618530273,56240191.76447983
2024-10-10,SELL,VJC,524600,106.0,55524188.6
2024-10-10,SELL,CTG,2236500,24.809999465942383,55404332.45987177
2024-10-10,SELL,SAB,53600,50.25,2689359.9000000004
2024-10-10,BUY,VHM,622000,42.150001525878906,26256626.900520325
2024-10-10,BUY,MBB,1577400,16.6200008392334,26255713.907792475
2024-10-10,BUY,TCB,1119400,23.420000076293945,26255672.607531548
2024-10-10,BUY,GVR,752900,34.81999969482422,26255301.73688851
2024-10-11,SELL,SHB,3033400,8.1899995803833,24806279.410044003
2024-10-11,SELL,TCB,1119400,23.329999923706055,26076428.511724666
2024-10-11,SELL,VHM,622000,43.599998474121094,27078520.252326965
2024-10-11,SELL,MBB,1577400,16.649999618530273,26224313.83417225
2024-10-11,BUY,SSB,4031500,14.600000381469727,58948191.39020205
2024-10-11,BUY,BSR,4009600,14.680000305175781,58949220.61746827
2024-10-11,BUY,SAB,1175500,50.06999969482422,58945570.568227775
2024-10-11,BUY,BID,1457300,40.38999938964844,58948636.629700474
2024-10-14,SELL,VIB,3602000,15.260000228881836,54884071.043195724
2024-10-14,SELL,BSR,4009600,14.609999656677246,58492384.24147797
2024-10-14,SELL,GVR,752900,35.459999084472656,26657786.560733415
2024-10-14,BUY,SHB,6974000,8.1899995803833,57202732.65920353
2024-10-14,BUY,HDB,3290100,17.360000610351562,57201812.21512986
2024-10-14,BUY,ACB,2634500,21.68000030517578,57201634.74519158
2024-10-14,BUY,HPG,2840200,20.110000610351562,57202098.36912079
2024-10-15,SELL,HDB,3290100,17.459999084472656,57358975.27334175
2024-10-15,SELL,SSB,4031500,14.4399995803833,58127536.020852804
2024-10-15,SELL,ACB,2634500,21.600000381469727,56819843.20347452
2024-10-15,SELL,BID,1457300,40.880001068115234,59485063.91822949
2024-10-15,BUY,VJC,245500,105.9000015258789,26037448.05016518
2024-10-15,BUY,VIB,1691000,15.380000114440918,26046591.56380987
2024-10-15,BUY,MBB,1556400,16.709999084472656,26046453.738935854
2024-10-15,BUY,SSI,1073800,24.219999313354492,26046446.415574074
2024-10-16,SELL,STB,3057200,33.599998474121094,102567832.46208039
2024-10-16,SELL,VJC,245500,105.80000305175781,25934939.898082733
2024-10-16,SELL,VIB,1691000,15.34000015258789,25901030.347639084
2024-10-16,BUY,LPB,1949500,23.90999984741211,46682463.51958371
2024-10-16,BUY,BID,1143500,40.7599983215332,46678971.66779423
2024-10-17,SELL,LPB,1949500,24.170000076293945,47048736.026011944
2024-10-17,SELL,MBB,1556400,16.8799991607666,26232622.647776414
2024-10-17,BUY,HDB,5420200,17.100000381469727,92824450.20074369
2024-10-17,BUY,VJC,880200,105.30000305175781,92824090.28018647
2024-10-18,SELL,HDB,5420200,17.360000610351562,93953533.2952652
2024-10-18,SELL,VJC,880200,106.5,93600688.05000001
2024-10-18,SELL,SAB,1175500,49.9900016784668,58675102.10257816
2024-10-18,BUY,STB,1736000,35.54999923706055,61807370.87355042
2024-10-18,BUY,CTG,2480500,24.8799991607666,61807410.17515898
2024-10-18,BUY,LPB,2533400,24.360000610351562,61806195.98458405
2024-10-18,BUY,GVR,1762200,35.02000045776367,61804813.17388115
2024-10-21,SELL,SHB,6974000,8.1899995803833,57031381.48798275
2024-10-21,SELL,LPB,2533400,24.25,61342797.575
2024-10-21,SELL,HPG,2840200,19.8799991607666,56378478.85598469
2024-10-21,BUY,FPT,215200,113.30000305175781,24418733.89772339
2024-10-21,BUY,SAB,494800,49.290000915527344,24425275.491682436
2024-10-21,BUY,MBB,1465000,16.649999618530273,24428837.815308575
2024-10-22,SELL_STOP,CTG,2480500,24.020000457763672,59492238.718779564
2024-10-22,SELL_STOP,GVR,1762200,32.970001220703125,58012586.54689637
2024-10-22,SELL_REGIME,STB,1736000,35.0,60668860.0
2024-10-22,SELL_REGIME,SSI,1073800,23.739999771118164,25453773.736595348
2024-10-22,SELL_REGIME,MBB,1465000,16.450000762939453,24063102.24102974
2024-10-22,SELL_REGIME,SAB,494800,48.77000045776367,24095199.132161714
2024-10-22,SELL_REGIME,BID,1143500,39.86000061035156,45511540.831890106
2024-10-22,SELL_REGIME,FPT,215200,111.29000091552734,23913683.784725953
2024-10-22,SELL_REGIME,TPB,2382500,15.369999885559082,36564096.190253496
2024-10-22,SELL_REGIME,VCB,2924900,60.70000076293945,177275120.08317435
2024-12-09,BUY,SSB,6652300,14.350000381469727,95603698.29895754
2024-12-09,BUY,HPG,4645300,20.549999237060547,95604102.82310124
2024-12-09,BUY,MBB,6003800,15.899999618530273,95603608.33629666
2024-12-09,BUY,TCB,4143200,23.040000915527344,95602520.79090272
2024-12-09,BUY,SAB,1906500,50.06999969482422,95601642.09980966
2024-12-09,BUY,LPB,3711500,25.719999313354492,95602967.11769247
2024-12-09,BUY,VIC,4563100,20.920000076293945,95603242.4266591
2024-12-09,BUY,VCB,1508300,63.290000915527344,95603498.84346123
2024-12-09,BUY,VIB,6174700,15.460000038146973,95604053.52889943
2024-12-10,SELL,VIB,6174700,15.460000038146973,95317670.9421928
2024-12-10,SELL,HPG,4645300,20.739999771118164,96199005.65537006
2024-12-10,BUY,ACB,1502500,21.18000030517578,31870684.884214405
2024-12-10,BUY,STB,950000,33.5,31872737.500000004
2024-12-11,SELL,SSB,6652300,14.390000343322754,95583009.38496013
2024-12-11,SELL,STB,950000,33.650001525878906,31919550.197410583
2024-12-11,SELL,MBB,6003800,15.829999923706055,94897593.3116335
2024-12-11,SELL,VIC,4563100,20.649999618530273,94086671.23942652
2024-12-11,BUY,SSI,273700,23.25,6373070.2875
2024-12-11,BUY,CTG,255200,24.940000534057617,6374235.168495942
2024-12-11,BUY,FPT,50200,126.72000122070312,6370886.077371216
2024-12-11,BUY,VIB,414900,15.34000015258789,6374112.912403679
2024-12-12,SELL,ACB,1502500,21.139999389648438,31715204.809322357
2024-12-12,SELL,TCB,4143200,23.139999389648438,95729835.00298463
2024-12-12,SELL,CTG,255200,24.90999984741211,6347496.4131179815
2024-12-12,BUY,SHB,6206100,7.960000038146973,49474657.07109904
