date,nav,returns,drawdown
2024-01-02,998652058.5673231,,0.0
2024-01-03,1007974245.4631798,0.009334769618590144,0.0
2024-01-04,1013621355.5128853,0.005602434858948735,0.0
2024-01-05,1014104831.9334004,0.0004769793156838009,0.0
2024-01-08,1012186808.9822981,-0.0018913458359581803,-0.0018913458359581306
2024-01-09,1006184359.0266283,-0.00593017998496248,-0.007810309799699584
2024-01-10,1004037753.2057035,-0.0021334120349488783,-0.009927059225725132
2024-01-11,1002967824.4028604,-0.0010656260677718299,-0.01098210676040975
2024-01-12,1003139920.1009809,0.00017158645963832875,-0.010812404681589779
2024-01-15,1000353656.753952,-0.002777542086799145,-0.013559914859326349
2024-01-16,1003659879.7883036,0.0033050541796186828,-0.010299676932988652
2024-01-17,1001931436.0796404,-0.0017221408800636162,-0.012004080318354574
2024-01-18,1004907211.7126179,0.0029700391921239078,-0.009069693715241618
2024-01-19,1009204331.901701,0.004276136283030363,-0.004832340678583071
2024-01-22,1010451954.6567314,0.0012362439553539328,-0.0036020706751833343
2024-01-23,1007526323.3922513,-0.0028953689989882347,-0.006487010350406428
2024-01-24,1004238248.5779328,-0.003263512563371762,-0.009729352474000962
2024-01-25,1003707238.0059457,-0.0005287695153407546,-0.01025297740434941
2024-01-26,1005867985.920992,0.0021527670950536315,-0.00812228258167822
2024-01-29,1004234149.7007295,-0.0016243048224331424,-0.009733394341344726
2024-01-30,1003666866.7784295,-0.0005648910888651493,-0.010292787122482008
2024-01-31,998487307.6457176,-0.005160635768855504,-0.015400305565952009
2024-02-01,999360435.6410688,0.0008744507703457582,-0.01453932160467202
2024-02-02,1005074728.4028915,0.005717949758694552,-0.008904506956438516
2024-02-05,1021958383.809457,0.016798408048120272,0.0
2024-02-06,1024454270.6228623,0.0024422587582302313,0.0
2024-02-07,1027214571.7585576,0.002694411273249875,0.0
2024-02-15,1027206827.0331529,-7.539540050838234e-06,-7.539540050879005e-06
2024-02-16,1034010227.1667736,0.006623203774132502,0.0
2024-02-19,1038235045.3495622,0.004085857249560121,0.0
2024-02-20,1044105745.0103475,0.0056544996117027235,0.0
2024-02-21,1043282749.5724738,-0.000788229967899956,-0.0007882299679000089
2024-02-22,1043632861.2005634,0.00033558652075216244,-0.0004529079665004317
2024-02-23,1037580456.5068016,-0.005799361939216152,-0.0062496433284937175
2024-02-26,1038630360.5699219,0.0010118772539866594,-0.005244089946436768
2024-02-27,1041645551.7294031,0.002903045466364773,-0.0023562683116162397
2024-02-28,1043416367.9598017,0.0017000180411259613,-0.0006602559691298123
2024-02-29,1031005505.8770281,-0.011894448337091523,-0.01254685092570729
2024-03-01,1033563751.7964016,0.002481311598037772,-0.010096671974390285
2024-03-04,1037526938.5313267,0.003834486966127315,-0.006300900565349954
2024-03-05,1039746257.3331997,0.002139046919605425,-0.004175331567689575
2024-03-06,1030788576.1266454,-0.008615256985420094,-0.01275461699865473
2024-03-07,1031749748.1032958,0.0009324627755016301,-0.011834047428720192
2024-03-08,1016060426.4818347,-0.015206518489879417,-0.026860611257564622
2024-03-11,1012307680.6450834,-0.0036934278109278518,-0.030454831339855264
2024-03-12,1020682209.6119182,0.008272711080783424,-0.022434064279760416
2024-03-13,1032187890.3452029,0.011272539704262563,-0.011414413455819509
2024-03-14,1031114408.7094164,-0.0010400060355557628,-0.012442548432488845
2024-03-15,1029263249.9209255,-0.0017952991179784883,-0.014215509454241049
2024-03-18,1019567542.9022908,-0.009420045862299609,-0.023501644565525767
2024-03-19,1016412310.12396,-0.003094677542744395,-0.02652359209661567
2024-03-20,1021768331.857621,0.005269536466955715,-0.021393822665447704
2024-03-21,1032913368.034431,0.010907596007157405,-0.010719581832973809
2024-03-22,1033481043.6893466,0.0005495868990406105,-0.010175886275671855
2024-03-25,1029181073.2195699,-0.004160666996296802,-0.014294214797783394
2024-03-26,1036235898.7452924,0.006854795243807832,-0.007537403469585417
2024-03-27,1033565582.7994092,-0.0025769382716006595,-0.01009491831771683
2024-03-28,1038101664.7539592,0.004388770320954416,-0.005750452274667643
2024-03-29,1037781818.095485,-0.00030810725898411384,-0.0060567877775635085
2024-04-01,1036668914.342088,-0.0010723870220037401,-0.007122679578959504
2024-04-02,1045532954.6216421,0.008550502630996437,0.0
2024-04-03,1037633329.6125009,-0.0075555963819428085,-0.007555596381942763
2024-04-04,1032802404.1410612,-0.004655715399238147,-0.012176135074755116
2024-04-05,1028510946.7920785,-0.0041551581713752395,-0.01628069947897869
2024-04-08,1026413877.4582243,-0.00203893730095428,-0.018286441454479677
2024-04-09,1030971195.3430034,0.004440039232580073,-0.013927594739381826
2024-04-10,1030241966.4444132,-0.0007073222820231928,-0.01462506572331088
2024-04-11,1027422750.9635146,-0.0027364595626291344,-0.017321504384987342
2024-04-12,1035537512.7827737,0.007898172209686027,-0.009560140399864808
2024-04-15,1004756643.3882979,-0.02972453340850889,-0.03900050309566794
2024-04-16,1004756643.388298,2.220446049250313e-16,-0.03900050309566782
2024-04-17,1004756643.3882978,-2.220446049250313e-16,-0.03900050309566805
2024-04-19,1004756643.3882978,0.0,-0.03900050309566805
2024-04-22,1004756643.3882978,0.0,-0.03900050309566805
2024-04-23,1004756643.3882978,0.0,-0.03900050309566805
2024-04-24,1004756643.3882978,0.0,-0.03900050309566805
2024-04-25,1004756643.3882978,0.0,-0.03900050309566805
2024-04-26,1004756643.3882978,0.0,-0.03900050309566805
2024-05-02,1004756643.3882978,0.0,-0.03900050309566805
2024-05-03,1004756643.3882978,0.0,-0.03900050309566805
2024-05-06,1004756643.3882978,0.0,-0.03900050309566805
2024-05-07,1004756643.3882978,0.0,-0.03900050309566805
2024-05-08,1004756643.3882978,0.0,-0.03900050309566805
