date,action,symbol,shares,price,amount
2024-08-05,BUY,GVR,3100200,29.399999618530273,91282597.63559361
2024-08-05,BUY,VRE,5425400,16.799999237060547,91283435.93453941
2024-08-06,SELL,GAS,1389600,66.27999877929688,91964532.27425538
2024-08-06,SELL,GVR,3100200,30.6200008392334,94785734.4118887
2024-08-06,SELL,VRE,5425400,17.0,92093452.30000001
2024-08-06,BUY,SSB,7207400,16.079999923706055,116068833.9372942
2024-08-06,BUY,BID,3032300,38.220001220703125,116068351.4660904
2024-08-07,SELL,VCB,1728400,58.2400016784668,100511025.87271042
2024-08-07,SELL,BID,3032300,37.939998626708984,114872889.64901601
2024-08-07,BUY,VHM,3084900,37.20000076293945,114930419.77712232
2024-08-07,BUY,VIC,5418200,21.18000030517578,114929613.86998369
2024-08-08,SELL,VHM,3084900,37.599998474121094,115818246.93987694
2024-08-08,SELL,VJC,912300,99.30000305175781,90455505.69494247
2024-08-08,SELL,SSB,7207400,15.789999961853027,113634138.45647192
2024-08-08,BUY,VCB,1695600,57.970001220703125,98441374.97092897
2024-08-08,BUY,HDB,6128200,16.040000915527344,98443778.11095048
2024-08-08,BUY,BID,2613500,37.61000061035156,98441177.20004654
2024-08-09,SELL,HDB,6128200,16.399999618530273,100351723.94578381
2024-08-09,BUY,TCB,7783500,20.1299991607666,156916871.2405286
2024-08-12,SELL,TCB,7783500,20.270000457763672,157534891.24015903
2024-08-12,SELL,BID,2613500,38.2599983215332,99842516.85490704
2024-08-12,BUY,MBB,10278700,15.4399995803833,158941178.37241617
2024-08-12,BUY,SSB,9981300,15.899999618530273,158940720.19172487
2024-08-13,SELL,VCB,1695600,59.439998626708984,100635281.97894059
2024-08-13,SELL,VIC,5418200,20.350000381469727,110094981.50877896
2024-08-13,BUY,GAS,1235000,69.87999725341797,86431249.30288316
2024-08-13,BUY,BID,2262700,38.13999938964844,86428825.68388596
2024-08-14,SELL,SSB,9981300,15.789999961853027,157368319.52931476
2024-08-14,BUY,VCB,2937100,58.439998626708984,171901586.14645672
2024-08-15,SELL,MBB,10278700,15.149999618530273,155488717.62736866
2024-08-15,BUY,MSN,2547100,75.0,191319048.75000003
2024-08-16,SELL,GAS,1235000,70.81999969482422,87331505.57367325
2024-08-16,SELL,MSN,2547100,77.30000305175781,196595501.51647264
2024-08-16,BUY,SSB,7349900,15.789999961853027,116229003.100703
2024-08-16,BUY,SSI,5110300,22.709999084472656,116228990.6838627
2024-08-19,SELL,SSB,7349900,15.789999961853027,115880838.33854413
2024-08-19,SELL,BID,2262700,39.15999984741211,88474420.65725727
2024-08-19,SELL,SSI,5110300,22.5,114809277.375
2024-08-19,BUY,VJC,645900,105.0,67921229.25
2024-08-19,BUY,VNM,1007400,67.33000183105469,67929986.2103714
2024-08-19,BUY,FPT,621500,109.12000274658203,67919808.82956123
2024-08-20,SELL,VCB,2937100,60.29999923706055,176841467.0675318
2024-08-20,SELL,FPT,621500,109.94999694824219,68231422.21867752
2024-08-20,BUY,PLX,2447500,47.849998474121094,117288540.57230951
2024-08-20,BUY,MSN,1509200,77.5999984741211,117289588.57368927
2024-08-21,SELL,VJC,645900,104.9000015258789,67653278.61908685
2024-08-21,SELL,PLX,2447500,47.220001220703125,115397596.55818939
2024-08-21,BUY,SAB,2905900,49.9900016784668,145483844.79627284
2024-08-21,BUY,VIC,6944000,20.920000076293945,145486383.25057983
2024-08-22,SELL,VNM,1007400,65.73999786376953,66127134.137189485
2024-08-22,SELL,MSN,1509200,78.0,117541023.60000001
2024-08-22,BUY,MBB,8175700,15.899999618530273,130188617.32153979
2024-08-22,BUY,VJC,1243900,104.5,130182531.325
2024-08-22,BUY,VIB,8819100,14.739999771118164,130188522.2794404
2024-08-23,SELL,MBB,8175700,16.0,130614983.2
2024-08-23,SELL,VIB,8819100,14.739999771118164,129798541.683496
2024-08-23,BUY,GAS,1258300,72.62999725341797,91527411.0322918
2024-08-26,SELL,GAS,1258300,72.19999694824219,90712982.27573319
2024-08-26,SELL,VIC,6944000,21.079999923706055,146159950.19100952
2024-08-26,BUY,STB,3078800,29.75,91731691.45000002
2024-08-26,BUY,GVR,2675000,34.2400016784668,91729392.49663354
2024-08-26,BUY,TPB,6944200,13.1899995803833,91731386.07872687
2024-08-27,SELL,STB,3078800,29.600000381469727,90995782.45270729
2024-08-27,SELL,GVR,2675000,34.13999938964844,91187511.6197586
2024-08-27,SELL,TPB,6944200,13.15999984741211,91248592.43398857
2024-08-27,BUY,VIB,5912400,14.65999984741211,86805796.77248612
2024-08-27,BUY,VIC,3843700,22.549999237060547,86805445.21559086
2024-08-27,BUY,SSI,3736000,23.200000762939453,86805215.65461732
2024-08-28,SELL,VJC,1243900,103.80000305175781,128923148.56038743
2024-08-28,SELL,VIB,5912400,14.65999984741211,86545769.4231926
2024-08-28,SELL,VIC,3843700,22.200000762939453,85202147.71811162
2024-08-28,SELL,SSI,3736000,23.649999618530273,88223863.97696686
2024-08-28,BUY,STB,2001000,29.549999237060547,59218242.7960682
2024-08-28,BUY,VCB,977300,60.5,59215339.975
2024-08-28,BUY,PLX,1237000,47.79999923706055,59217291.95482826
2024-08-28,BUY,VRE,3032300,19.5,59218544.775000006
2024-08-29,SELL,VCB,977300,60.7599983215332,59291675.24009495
2024-08-29,SELL,STB,2001000,30.450000762939453,60839055.84935188
2024-08-29,SELL,VRE,3032300,19.25,58284217.337500006
2024-08-29,BUY,TCB,4148100,21.940000534057617,91145830.18964739
2024-08-29,BUY,VIB,6208000,14.65999984741211,91145792.97131348
2024-08-29,BUY,VJC,869200,104.69999694824219,91141745.20343323
2024-08-30,SELL,SAB,2905900,50.06999969482422,145280164.4950199
2024-08-30,SELL,TCB,4148100,22.280000686645508,92281041.34200183
2024-08-30,SELL,VIB,6208000,14.699999809265137,91120712.41769409
2024-08-30,SELL,PLX,1237000,47.02000045776367,58076494.95540428
2024-08-30,BUY,GAS,1359200,71.41999816894531,97219672.60349733
2024-08-30,BUY,VPB,5354600,18.1299991607666,97224511.84650022
2024-08-30,BUY,VRE,5056200,19.200000762939453,97224662.42336084
2024-08-30,BUY,BID,2428100,39.97999954223633,97221050.0438368
2024-09-04,SELL,VJC,869200,104.30000305175781,90521576.30860901
2024-09-04,SELL,GAS,1359200,71.94000244140625,97634180.04138184
2024-09-04,SELL,VRE,5056200,19.700000762939453,99457733.14178811
2024-09-04,SELL,BID,2428100,40.02000045776367,97026804.26682873
2024-09-04,BUY,SAB,894100,49.810001373291016,44601924.91120129
2024-09-04,BUY,TCB,2030000,21.940000534057617,44605008.385763176
2024-09-04,BUY,BSR,3179100,14.010000228881836,44606000.5152297
2024-09-04,BUY,VHM,1047900,42.5,44602553.625
2024-09-05,SELL_STOP,VPB,5354600,17.5,93564941.75
2024-09-05,SELL,SAB,894100,49.63999938964844,44316548.769103244
2024-09-05,SELL,TCB,2030000,21.75,44086271.25
2024-09-05,SELL,BSR,3179100,13.890000343322754,44091463.54132018
2024-09-05,BUY,VIB,6640100,14.539999961853027,96691874.32732034
2024-09-05,BUY,VPB,5516900,17.5,96690568.625
2024-09-05,BUY,VCB,1613600,59.83000183105469,96686503.49102172
2024-09-05,BUY,GVR,2915000,33.119998931884766,96689614.08177376
2024-09-06,SELL,VHM,1047900,43.900001525878906,45933807.381570056
2024-09-06,SELL,VCB,1613600,59.900001525878906,96509660.49846497
2024-09-06,SELL,VPB,5516900,17.649999618530273,97227222.97112647
2024-09-06,SELL,GVR,2915000,33.70000076293945,98088148.97063255
2024-09-06,BUY,TCB,4414600,21.75,96161576.32500002
2024-09-06,BUY,GAS,1331500,72.11000061035156,96158487.51140215
2024-09-06,BUY,VJC,925000,103.80000305175781,96159025.32711029
2024-09-06,BUY,SAB,1944400,49.380001068115234,96158495.78795853
2024-09-09,SELL,GAS,1331500,72.62999725341797,96561781.08091164
2024-09-09,SELL,VIB,6640100,14.34000015258789,95076206.46067905
2024-09-09,BUY,VHM,2624700,43.0,113031393.15
2024-09-09,BUY,VPB,6431100,17.549999237060547,113035098.79360029
2024-09-10,SELL,TCB,4414600,21.229999542236328,93581373.04518777
2024-09-10,SELL,VPB,6431100,17.360000610351562,111476434.07534409
2024-09-10,SELL,VJC,925000,104.19999694824219,96240419.68135834
2024-09-10,BUY,SSB,7972900,14.100000381469727,112586519.88098212
2024-09-10,BUY,VCB,1902100,59.099998474121094,112582728.25827219
2024-09-10,BUY,TPB,8523000,13.1899995803833,112586993.97324228
2024-09-11,SELL_STOP,SSB,7972900,13.270000457763672,105641686.06972943
2024-09-11,SELL,TPB,8523000,13.229999542236328,112590147.1693325
2024-09-11,BUY,VJC,911200,105.0,95819514.0
2024-09-11,BUY,SSB,7210100,13.270000457763672,95821547.34597264
2024-09-12,SELL,SAB,1944400,48.2400016784668,93657162.47471543
2024-09-12,SELL,SSB,7210100,12.489999771118164,89919066.12871447
2024-09-12,SELL,VCB,1902100,59.439998626708984,112891230.15578137
2024-09-12,BUY,BID,2536900,39.529998779296875,100434079.38405304
2024-09-12,BUY,LPB,4337500,23.1200008392334,100433428.14563514
2024-09-12,BUY,GVR,2971300,33.75,100431797.06250001
2024-09-13,SELL,VJC,911200,104.80000305175781,95350522.13659059
2024-09-13,SELL,LPB,4337500,22.93000030517578,99309688.0092144
2024-09-13,SELL,GVR,2971300,33.79999923706055,100279292.82647839
2024-09-13,BUY,SAB,1486900,48.849998474121094,72744015.32526742
2024-09-13,BUY,GAS,1037800,69.98999786376953,72744573.21269456
2024-09-13,BUY,SSB,5741900,12.649999618530273,72743985.35885344
2024-09-16,SELL,SAB,1486900,48.59000015258789,72140098.52004261
2024-09-16,BUY,LPB,13017800,22.739999771118164,296468806.17399275
2024-09-17,SELL,GAS,1037800,68.4800033569336,70961944.66259995
2024-09-17,SELL,SSB,5741900,12.819999694824219,73500739.51333962
2024-09-17,SELL,BID,2536900,39.81999969482422,100867828.18996087
2024-09-17,BUY,SAB,1995200,49.20000076293945,98311087.28450012
2024-09-17,BUY,VJC,934900,105.0,98311746.75
2024-09-17,BUY,VCB,1633300,60.099998474121094,98308569.49904366
2024-09-18,SELL,VCB,1633300,60.43000030517578,98552269.01919594
2024-09-18,SELL,LPB,13017800,23.040000915527344,299480228.73227465
2024-09-18,BUY,VIC,1689500,21.31999969482422,36074169.693632126
2024-09-18,BUY,VRE,1880900,19.149999618530273,36073263.13391734
2024-09-19,SELL,VHM,2624700,44.150001525878906,115706688.24146691
2024-09-19,SELL,VIC,1689500,21.450000762939453,36185416.62455273
2024-09-19,SELL,VRE,1880900,19.450000762939453,36528631.1753603
2024-09-19,BUY,BID,2027600,40.27000045776367,81773930.10755387
2024-09-19,BUY,LPB,3531700,23.1200008392334,81775386.32436648
2024-09-19,BUY,TPB,6035000,13.529999732971191,81776028.71106386
2024-09-20,SELL,SAB,1995200,49.9900016784668,99590441.27185364
2024-09-20,SELL,VJC,934900,105.19999694824219,98203949.93119127
2024-09-20,SELL,LPB,3531700,23.489999771118164,82835192.74337053
2024-09-20,SELL,TPB,6035000,13.420000076293945,80868215.90974331
2024-09-20,BUY,VHM,2271100,43.75,99509665.93750001
2024-09-20,BUY,VNM,1542600,64.41000366210938,99507909.95664367
2024-09-20,BUY,VCB,1651300,60.16999816894531,99507756.05334398
2024-09-20,BUY,VIC,4697900,21.149999618530273,99509624.08270523
2024-09-23,SELL,VHM,2271100,43.650001525878906,98984818.18772545
2024-09-23,SELL,VNM,1542600,64.58999633789062,99487073.55830383
2024-09-23,SELL,VIC,4697900,21.18000030517578,99352271.14853477
2024-09-23,BUY,SAB,1254500,49.9900016784668,62806525.79129505
2024-09-23,BUY,MBB,3880800,16.15999984741211,62807797.99894867
2024-09-23,BUY,TPB,4628300,13.550000190734863,62807536.08160234
2024-09-24,SELL,MBB,3880800,16.450000762939453,63743404.21637421
2024-09-24,SELL,VCB,1651300,60.560001373291016,99852726.17231388
2024-09-24,SELL,BID,2027600,40.27000045776367,81528975.74876939
2024-09-24,SELL,TPB,4628300,13.680000305175781,63220172.6943264
2024-09-24,BUY,VHM,2039300,44.25,90374383.53750001
2024-09-24,BUY,MWG,1344200,67.12999725341797,90371496.5215065
2024-09-24,BUY,VJC,858600,105.0999984741211,90374216.9779152
2024-09-25,SELL,SAB,1254500,49.9900016784668,62618388.41997814
2024-09-25,SELL,VHM,2039300,44.150001525878906,89900045.46455728
2024-09-25,SELL,MWG,1344200,67.7300033569336,90906106.50662155
2024-09-25,BUY,VNM,1519800,63.7599983215332,97047799.11723976
2024-09-25,BUY,BSR,6687700,14.489999771118164,97050128.6265109
2024-09-25,BUY,VRE,5073600,19.100000381469727,97051120.57832795
2024-09-26,SELL,VJC,858600,105.0999984741211,90103500.40184556
2024-09-26,SELL,VNM,1519800,64.7699966430664,98289784.73678513
2024-09-26,SELL,BSR,6687700,14.920000076293945,99630813.78346568
2024-09-26,SELL,VRE,5073600,19.200000762939453,97267004.18504333
2024-09-26,BUY,MWG,1202400,67.33000183105469,81079030.59296265
2024-09-26,BUY,ACB,3725600,21.729999542236328,81078722.2239975
2024-09-26,BUY,TPB,5473800,14.789999961853027,81078938.04387788
2024-09-26,BUY,VCB,1317900,61.43000030517578,81080035.29829445
2024-09-26,BUY,VIC,3800800,21.299999237060547,81078472.65587005
2024-09-27,SELL,MWG,1202400,66.54000091552734,79887685.55517884
2024-09-27,SELL,ACB,3725600,21.639999389648438,80501048.75348511
2024-09-27,SELL,VIC,3800800,21.25,80645849.5
2024-09-27,BUY,VJC,770900,105.0999984741211,81143121.20693551
2024-09-27,BUY,BID,1978000,40.959999084472656,81140406.50637054
2024-09-27,BUY,VRE,4176300,19.399999618530273,81141748.73447828
2024-09-30,SELL,VJC,770900,105.0,80823083.25
2024-09-30,SELL,BID,1978000,40.630001068115234,80245592.89956284
2024-09-30,BUY,VNM,2995300,64.22000122070312,192646706.91085666
2024-09-30,BUY,STB,5767900,33.349998474121094,192647995.3831814
2024-10-01,SELL,VNM,2995300,64.22000122070312,192069632.40188754
2024-10-01,SELL,VRE,4176300,19.399999618530273,80898688.07925768
2024-10-01,SELL,TPB,5473800,15.1899995803833,83022299.17354746
2024-10-01,BUY,MWG,1200200,66.83999633789062,80341695.65014344
2024-10-01,BUY,BID,1974500,40.630001068115234,80344273.01465704
2024-10-01,BUY,VJC,761800,105.30000305175781,80337868.63831635
2024-10-02,SELL,MWG,1200200,66.44000244140625,79621678.99378052
2024-10-02,SELL,VCB,1317900,61.560001373291016,81008230.92114544
2024-10-02,SELL,BID,1974500,40.720001220703125,80281039.9466629
2024-10-02,SELL,VJC,761800,105.0,79869016.5
2024-10-02,BUY,VIB,2567600,15.65999984741211,40268928.531627655
2024-10-02,BUY,HPG,2056700,19.549999237060547,40268796.15600873
2024-10-02,BUY,LPB,1698000,23.68000030517578,40268953.47896576
2024-10-02,BUY,VIC,1912900,21.020000457763672,40269472.61396962
2024-10-03,SELL,HPG,2056700,19.469999313354492,39983881.666394524
2024-10-03,SELL,LPB,1698000,23.610000610351562,40029646.36482239
2024-10-03,SELL,VIC,1912900,20.68000030517578,39499434.4248951
2024-10-03,BUY,SAB,2395600,49.459999084472656,118664103.36747286
2024-10-03,BUY,VHM,2848200,41.599998474121094,118662843.32747269
2024-10-03,BUY,TPB,7619700,15.550000190734863,118664065.95802246
2024-10-04,SELL,VHM,2848200,41.5,118022999.55000001
2024-10-04,SELL,VIB,2567600,15.420000076293945,39533003.6075985
2024-10-04,SELL,TPB,7619700,15.329999923706055,116634785.41803503
2024-10-04,BUY,VCB,1742000,61.290000915527344,106927332.3672409
2024-10-04,BUY,ACB,5031400,21.219999313354492,106926454.00202961
2024-10-04,BUY,GVR,3131900,34.09000015258789,106926621.18510684
2024-10-07,SELL,VCB,1742000,61.099998474121094,106276543.04590607
2024-10-07,SELL,ACB,5031400,21.270000457763672,106857353.48273736
2024-10-07,SELL,GVR,3131900,33.9900016784668,106293606.32740498
2024-10-07,BUY,VIB,2586400,15.380000114440918,39838500.54443398
2024-10-07,BUY,TPB,2558100,15.550000190734863,39838123.17115074
2024-10-07,BUY,SHB,4833400,8.229999542236328,39838548.107126236
2024-10-08,SELL,VIB,2586400,15.380000114440918,39719164.04754601
2024-10-08,SELL,SHB,4833400,8.149999618530273,39333119.84396992
2024-10-08,BUY,FPT,1223500,111.87999725341797,137090504.40451622
2024-10-08,BUY,GVR,3997900,34.2400016784668,137093434.86440793
2024-10-09,SELL,FPT,1223500,113.22000122070312,138316884.48628998
2024-10-09,SELL,GVR,3997900,34.81999969482422,138998066.46476784
2024-10-09,BUY,VJC,1510200,105.5999984741211,159716333.37216112
2024-10-09,BUY,SHB,19472400,8.1899995803833,159718166.25079936
2024-10-10,SELL,SAB,2395600,50.25,120198331.65
2024-10-10,SELL,VJC,1510200,106.0,159841078.20000002
2024-10-10,BUY,MBB,2374700,16.6200008392334,39526717.266916946
2024-10-10,BUY,GVR,1133400,34.81999969482422,39524185.13559495
2024-10-11,SELL,MBB,2374700,16.649999618530273,39479445.962982655
2024-10-11,SELL,SHB,19472400,8.1899995803833,159239729.4073122
2024-10-11,SELL,GVR,1133400,34.68000030517578,39247352.8773674
2024-10-11,BUY,SAB,1843400,50.06999969482422,92437485.99359514
2024-10-11,BUY,VCB,1519100,60.7599983215332,92438964.22041646
2024-10-11,BUY,BID,2285200,40.38999938964844,92437675.44513245
2024-10-14,SELL,SAB,1843400,49.810001373291016,91682026.89672738
2024-10-14,SELL,VCB,1519100,60.70000076293945,92071057.10224286
2024-10-14,BUY,SSB,9682200,14.4399995803833,140020680.38309297
2024-10-14,BUY,HDB,8053600,17.360000610351562,140020216.66690063
2024-10-15,SELL,SSB,9682200,14.4399995803833,139601247.49128142
2024-10-15,SELL,HDB,8053600,17.459999084472656,140404924.85376891
2024-10-15,SELL,BID,2285200,40.880001068115234,93278849.97319566
2024-10-15,BUY,SAB,1593000,49.720001220703125,79322767.88749695
2024-10-15,BUY,HPG,3924800,20.18000030517578,79321268.89555055
2024-10-15,BUY,SSI,3270100,24.219999313354492,79320622.48423243
2024-10-16,SELL,STB,5767900,33.599998474121094,193510729.05208474
2024-10-16,SELL,SSI,3270100,24.09000015258789,78658544.4347292
2024-10-16,BUY,VCB,1509800,60.7599983215332,91873048.63404961
2024-10-16,BUY,LPB,3836900,23.90999984741211,91877888.83215734
2024-10-17,SELL,VCB,1509800,61.22999954223633,92306385.72890511
2024-10-17,SELL,HPG,3924800,20.260000228881836,79397174.22496796
2024-10-17,SELL,LPB,3836900,24.170000076293945,92598766.48279315
2024-10-17,BUY,SHB,15170200,8.1899995803833,124430297.53178224
2024-10-17,BUY,HDB,7265700,17.100000381469727,124429837.98080207
2024-10-18,SELL,SAB,1593000,49.9900016784668,79514621.56478691
2024-10-18,SELL,HDB,7265700,17.360000610351562,125943357.5999794
2024-10-18,BUY,HPG,6590200,20.030000686645508,132199713.09091893
2024-10-18,BUY,GVR,3769300,35.02000045776367,132198889.05703677
2024-10-18,BUY,SSI,5429900,24.309999465942383,132198867.39927074
2024-10-21,SELL,SHB,15170200,8.1899995803833,124057565.73687926
2024-10-21,SELL,HPG,6590200,19.8799991607666,130816650.71358013
2024-10-21,SELL,GVR,3769300,34.38999938964844,129431785.36235276
2024-10-21,BUY,SAB,1784700,49.290000915527344,88099816.43089257
2024-10-21,BUY,VCB,1439700,61.099998474121094,88097616.30489694
2024-10-21,BUY,STB,2495600,35.25,88101854.85
2024-10-22,SELL,SAB,1784700,48.77000045776367,86909260.08724537
2024-10-22,SELL,TPB,2558100,15.369999885559082,39259019.71218782
2024-10-22,BUY,VJC,984400,104.19999694824219,102728338.7113434
2024-10-22,BUY,ACB,4834000,21.219999313354492,102731342.89577675
2024-10-23,SELL,ACB,4834000,21.219999313354492,102423610.46573448
2024-10-23,SELL,STB,2495600,35.79999923706055,89208464.37886429
2024-10-23,SELL,SSI,5429900,23.90999984741211,129634164.80920583
2024-10-23,BUY,SAB,2622700,48.77000045776367,128100943.82087766
2024-10-23,BUY,MBB,7775700,16.450000762939453,128102136.33878689
2024-10-23,BUY,HPG,6506100,19.65999984741211,128101789.8947588
2024-10-24,SELL,MBB,7775700,16.100000381469727,125000989.80674487
2024-10-24,SELL,VJC,984400,104.19999694824219,102420615.28035584
2024-10-24,SELL,HPG,6506100,19.65999984741211,127718060.11973706
2024-10-24,SELL,SAB,2622700,48.68000030517578,127481527.24518394
2024-10-24,BUY,VHM,718200,43.849998474121094,31540308.507469945
2024-10-24,BUY,SHB,3937000,8.0,31543244.0
2024-10-24,BUY,ACB,1507700,20.889999389648438,31543095.857892614
2024-10-24,BUY,SSI,1322200,23.81999969482422,31542045.801891327
2024-10-25,SELL,SHB,3937000,7.880000114440918,30977025.109878063
2024-10-25,SELL,ACB,1507700,20.809999465942383,31328173.34050913
2024-10-25,BUY,HPG,8158400,19.65999984741211,160634733.96925965
2024-10-25,BUY,MSN,2077600,77.19999694824219,160631299.73015746
2024-10-28,SELL,MSN,2077600,77.9000015258789,161602275.60541078
2024-10-28,SELL,SSI,1322200,23.81999969482422,31447561.391101837
2024-10-28,BUY,VIC,11628900,20.719999313354492,241312226.21509066
2024-10-29,SELL,HPG,8158400,20.110000610351562,163819330.83602294
2024-10-29,SELL,VIC,11628900,20.68000030517578,240124927.06553537
2024-10-29,BUY,VPB,5217000,19.3700008392334,101204874.31984806
2024-10-29,BUY,LPB,4155200,24.31999969482422,101206044.4260315
2024-10-29,BUY,SSI,4256700,23.739999771118164,101205638.11125727
2024-10-30,SELL,SSI,4256700,23.420000076293945,99542376.4532733
2024-10-31,SELL,VHM,718200,41.5,29760592.05
2024-10-31,SELL,VCB,1439700,62.15999984741211,89357514.15264875
2024-10-31,SELL,LPB,4155200,24.809999465942383,102935874.01621246
2024-10-31,SELL,VPB,5217000,19.559999465942383,101891450.43800068
2024-10-31,BUY,TCB,5228900,22.799999237060547,119397744.3846819
2024-10-31,BUY,HPG,5964000,19.989999771118164,119399189.17290117
2024-10-31,BUY,HDB,6891300,17.299999237060547,119398313.96946888
2024-10-31,BUY,TPB,7756700,15.369999885559082,119399308.82948461
2024-11-01,SELL,HDB,6891300,17.06999969482422,117458037.16359673
2024-11-01,BUY,VCB,1760400,62.09000015258789,109467191.12301865
2024-11-01,BUY,VPB,5672400,19.270000457763672,109471111.32251358
2024-11-04,SELL,VPB,5672400,18.84000015258789,106707714.84024125
2024-11-04,SELL,TPB,7756700,14.710000038146973,113929905.70995079
2024-11-04,BUY,FPT,1456500,111.04000091552734,161972355.97546577
2024-11-05,SELL,HPG,5964000,19.700000762939453,117314568.34334564
2024-11-05,SELL,FPT,1456500,110.87000274658203,161239935.76189613
2024-11-05,BUY,LPB,3811700,24.399999618530273,93144986.76377077
2024-11-05,BUY,TPB,6322600,14.710000038146973,93144954.41054983
2024-11-06,SELL,TCB,5228900,22.799999237060547,119040087.6366499
2024-11-06,SELL,LPB,3811700,24.510000228881836,93284630.72062026
2024-11-06,SELL,TPB,6322600,15.0600004196167,95075531.11508894
2024-11-06,BUY,VJC,746700,104.9000015258789,78446324.38608284
2024-11-06,BUY,HPG,3910500,20.030000686645508,78444808.66165495
2024-11-06,BUY,VPB,4124700,18.989999771118164,78445544.134015
2024-11-07,SELL,VJC,746700,104.30000305175781,77763991.06032944
2024-11-07,SELL,VPB,4124700,18.84000015258789,77592784.60643521
2024-11-07,BUY,LPB,4840000,24.549999237060547,119000229.30183412
2024-11-07,BUY,CTG,4863800,24.43000030517578,119000869.43754044
2024-11-08,SELL,CTG,4863800,24.020000457763672,116653235.50913125
2024-11-08,BUY,FPT,1874700,113.55000305175781,213191499.0072121
2024-11-11,SELL,HPG,3910500,20.59000015258789,80396419.8032999
2024-11-11,SELL,FPT,1874700,115.63999938964844,216465121.3954903
2024-11-11,BUY,TCB,5540700,22.139999389648438,122855101.26015244
2024-11-11,BUY,VJC,1173800,104.5,122846093.15
2024-11-12,SELL,TCB,5540700,21.989999771118164,121657231.74423666
2024-11-12,BUY,STB,3564200,33.54999923706055,119758275.6416523
2024-11-13,SELL,STB,3564200,33.400001525878906,118865719.01037979
2024-11-13,BUY,HPG,10343000,20.110000610351562,208309732.9173355
2024-11-14,SELL_STOP,LPB,4840000,23.639999389648438,114245970.65032959
2024-11-14,SELL,VJC,1173800,103.30000305175781,121071663.2667801
2024-11-14,BUY,FPT,965700,113.72000122070312,109984134.28660126
2024-11-14,BUY,LPB,4645700,23.639999389648438,109989081.68223648
2024-11-14,BUY,STB,3379200,32.5,109988736.0
2024-11-15,SELL_STOP,HPG,10343000,19.25,198804095.875
2024-11-15,SELL,LPB,4645700,23.68000030517578,109845162.1516285
2024-11-15,SELL,STB,3379200,32.400001525878906,109321856.02851564
2024-11-15,BUY,HPG,2055300,19.25,39623871.7875
2024-11-15,BUY,BSR,3381600,11.699999809265137,39624066.434043504
2024-11-18,SELL_STOP,VCB,1760400,60.43000030517578,106221401.0784256
2024-11-18,SELL,HPG,2055300,19.18000030517578,39361523.64528694
2024-11-18,SELL,BSR,3381600,11.770000457763672,39741731.39765167
2024-11-18,BUY,SHB,8878700,7.730000019073486,68735299.69610178
2024-11-18,BUY,VCB,1135700,60.43000030517578,68733296.87360802
2024-11-18,BUY,SSI,3177400,21.600000381469727,68734788.97390004
2024-11-19,SELL_STOP,FPT,965700,108.69999694824219,104814129.67233811
2024-11-19,SELL,SHB,8878700,7.659999847412109,67908824.38425007
2024-11-19,SELL,SSI,3177400,21.200000762939453,67259841.10052757
2024-11-19,BUY,GAS,1899500,63.959999084472656,121674256.28834726
2024-11-19,BUY,FPT,1117700,108.69999694824219,121676227.56893387
2024-11-19,BUY,PLX,3278300,37.060001373291016,121676043.20581302
2024-11-20,SELL,FPT,1117700,110.70999908447266,123554955.12775002
2024-11-20,BUY,SHB,19828500,7.730000019073486,153504216.83626592
2024-11-21,SELL,SHB,19828500,7.769999980926514,153836343.45486867
2024-11-21,SELL,VCB,1135700,60.099998474121094,68153184.91465874
2024-11-21,BUY,VHM,3024600,43.29999923706055,131161625.45895196
2024-11-21,BUY,BID,3531900,37.08000183105469,131159302.75480272
2024-11-22,SELL,VHM,3024600,41.599998474121094,125634620.35174942
2024-11-22,SELL,BID,3531900,37.36000061035156,131753858.47646713
2024-11-22,SELL,PLX,3278300,37.880001068115234,123995734.49034977
2024-11-22,BUY,VJC,625200,101.69999694824219,63678212.34917908
2024-11-22,BUY,SSB,4535300,14.020000457763672,63680285.43820973
2024-11-22,BUY,LPB,2651500,23.979999542236328,63678343.23941898
2024-11-25,SELL,VJC,625200,102.80000305175781,64174156.06509705
2024-11-25,SELL,LPB,2651500,23.979999542236328,63487594.333060265
2024-11-25,BUY,BID,2553200,37.2400016784668,95223794.04388963
2024-11-25,BUY,PLX,2494200,38.119998931884766,95221519.68791084
2024-11-26,SELL,GAS,1899500,65.55999755859375,124344418.539505
2024-11-26,SELL,BID,2553200,37.810001373291016,96391690.76302719
2024-11-26,SELL,PLX,2494200,37.97999954223633,94587620.28595848
2024-11-26,BUY,SAB,2435500,48.849998474121094,119152632.54064752
2024-11-26,BUY,VCB,1938900,61.36000061035156,119149361.54118577
2024-11-26,BUY,GVR,3855300,30.860000610351562,119153022.19361801
2024-11-27,SELL,GVR,3855300,30.809999465942383,118603618.25463611
2024-11-27,BUY,LPB,5066800,24.31999969482422,123409411.31541596
2024-12-02,SELL,SSB,4535300,14.0600004196167,63670670.42323299
2024-12-02,SELL,LPB,5066800,25.040000915527344,126682367.62383576
2024-12-02,BUY,VIB,12284800,15.100000381469727,185778735.41330874
2024-12-02,BUY,HPG,9279700,19.989999771118164,185779452.6773593
2024-12-03,SELL,VCB,1938900,61.7599983215332,119566841.05450231
2024-12-03,SELL,HPG,9279700,20.06999969482422,185964210.8038082
2024-12-03,BUY,TCB,2740800,22.559999465942383,61925195.20605927
